league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,season_start,stat_type
ENG-Premier League,2019/20,Manchester Utd,Diogo Dalot,POR,DF,20,1999,4,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Eric Bailly,CIV,DF,25,1994,4,1,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Fred,BRA,MF,26,1993,29,23,2163,24.0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Harry Maguire,ENG,DF,26,1993,38,38,3420,38.0,1,1,2,1,0,0,6,0,0.03,0.03,0.05,0.03,0.05,2019,standard
ENG-Premier League,2019/20,Manchester Utd,James Garner,ENG,MF,18,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Jesse Lingard,ENG,MF,26,1992,22,9,935,10.4,1,0,1,1,0,0,3,0,0.1,0.0,0.1,0.1,0.1,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Juan Mata,ESP,MF,31,1988,19,8,758,8.4,0,2,2,0,0,0,1,0,0.0,0.24,0.24,0.0,0.24,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Luke Shaw,ENG,DF,24,1995,24,20,1733,19.3,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Marcos Rojo,ARG,DF,29,1990,3,1,122,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Marcus Rashford,ENG,"MF,FW",21,1997,31,31,2643,29.4,17,7,24,11,6,8,3,0,0.58,0.24,0.82,0.37,0.61,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Mason Greenwood,ENG,"MF,FW",17,2001,31,12,1320,14.7,10,1,11,10,0,0,0,0,0.68,0.07,0.75,0.68,0.75,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Nemanja Matić,SRB,MF,30,1988,21,18,1581,17.6,0,2,2,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Odion Ighalo,NGA,FW,30,1989,11,0,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Paul Pogba,FRA,MF,26,1993,16,13,1204,13.4,1,3,4,1,0,1,1,0,0.07,0.22,0.3,0.07,0.3,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Phil Jones,ENG,DF,27,1992,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Scott McTominay,SCO,MF,22,1996,27,20,1772,19.7,4,1,5,4,0,0,2,0,0.2,0.05,0.25,0.2,0.25,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Tahith Chong,CUW,"FW,MF",19,1999,3,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Timothy Fosu-Mensah,NED,DF,21,1998,3,2,136,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Manchester Utd,Victor Lindelöf,SWE,DF,25,1994,35,35,3092,34.4,1,0,1,1,0,0,6,0,0.03,0.0,0.03,0.03,0.03,2019,standard
ENG-Premier League,2019/20,Newcastle,Allan Saint-Maximin,FRA,MF,22,1997,26,23,1863,20.7,3,4,7,3,0,0,0,0,0.14,0.19,0.34,0.14,0.34,2019,standard
ENG-Premier League,2019/20,Newcastle,Andy Carroll,ENG,FW,30,1989,19,4,632,7.0,0,4,4,0,0,0,1,0,0.0,0.57,0.57,0.0,0.57,2019,standard
ENG-Premier League,2019/20,Newcastle,Christian Atsu,GHA,MF,27,1992,19,6,749,8.3,0,3,3,0,0,0,2,0,0.0,0.36,0.36,0.0,0.36,2019,standard
ENG-Premier League,2019/20,Newcastle,Ciaran Clark,IRL,DF,29,1989,14,14,1186,13.2,2,0,2,2,0,0,3,0,0.15,0.0,0.15,0.15,0.15,2019,standard
ENG-Premier League,2019/20,Newcastle,Danny Rose,ENG,DF,29,1990,11,10,863,9.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Newcastle,DeAndre Yedlin,USA,"DF,MF",26,1993,16,10,938,10.4,1,0,1,1,0,0,3,0,0.1,0.0,0.1,0.1,0.1,2019,standard
ENG-Premier League,2019/20,Newcastle,Dwight Gayle,ENG,FW,28,1990,20,10,850,9.4,4,2,6,4,0,0,2,0,0.42,0.21,0.64,0.42,0.64,2019,standard
ENG-Premier League,2019/20,Newcastle,Emil Krafth,SWE,DF,24,1994,17,11,1020,11.3,0,1,1,0,0,0,0,0,0.0,0.09,0.09,0.0,0.09,2019,standard
ENG-Premier League,2019/20,Newcastle,Fabian Schär,SUI,DF,27,1991,22,18,1672,18.6,2,0,2,2,0,0,5,0,0.11,0.0,0.11,0.11,0.11,2019,standard
ENG-Premier League,2019/20,Newcastle,Federico Fernández,ARG,DF,30,1989,32,29,2620,29.1,2,2,4,2,0,0,8,0,0.07,0.07,0.14,0.07,0.14,2019,standard
ENG-Premier League,2019/20,Newcastle,Florian Lejeune,FRA,DF,28,1991,6,4,442,4.9,2,0,2,2,0,0,0,0,0.41,0.0,0.41,0.41,0.41,2019,standard
ENG-Premier League,2019/20,Newcastle,Isaac Hayden,JAM,MF,24,1995,29,26,2223,24.7,1,2,3,1,0,0,4,1,0.04,0.08,0.12,0.04,0.12,2019,standard
ENG-Premier League,2019/20,Newcastle,Jamaal Lascelles,ENG,DF,25,1993,24,24,2076,23.1,1,0,1,1,0,0,5,0,0.04,0.0,0.04,0.04,0.04,2019,standard
ENG-Premier League,2019/20,Newcastle,Javier Manquillo,ESP,"DF,MF",25,1994,21,18,1599,17.8,0,1,1,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,2019,standard
ENG-Premier League,2019/20,Newcastle,Jetro Willems,NED,"DF,MF",25,1994,19,18,1493,16.6,2,2,4,2,0,0,0,0,0.12,0.12,0.24,0.12,0.24,2019,standard
ENG-Premier League,2019/20,Newcastle,Joelinton,BRA,"FW,MF",22,1996,38,32,2683,29.8,2,2,4,2,0,0,7,0,0.07,0.07,0.13,0.07,0.13,2019,standard
ENG-Premier League,2019/20,Newcastle,Jonjo Shelvey,ENG,MF,27,1992,26,25,2119,23.5,6,2,8,6,0,0,3,0,0.25,0.08,0.34,0.25,0.34,2019,standard
ENG-Premier League,2019/20,Newcastle,Kelland Watts,ENG,DF,19,1999,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Newcastle,Ki Sung-yueng,KOR,MF,30,1989,3,1,137,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Newcastle,Martin Dúbravka,SVK,GK,30,1989,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Newcastle,Matt Ritchie,SCO,"MF,DF",29,1989,18,14,1315,14.6,2,1,3,2,0,1,4,0,0.14,0.07,0.21,0.14,0.21,2019,standard
ENG-Premier League,2019/20,Newcastle,Matthew Longstaff,ENG,MF,19,2000,9,6,575,6.4,2,0,2,2,0,0,1,0,0.31,0.0,0.31,0.31,0.31,2019,standard
ENG-Premier League,2019/20,Newcastle,Miguel Almirón,PAR,"MF,FW",25,1994,36,35,3021,33.6,4,2,6,4,0,0,5,0,0.12,0.06,0.18,0.12,0.18,2019,standard
ENG-Premier League,2019/20,Newcastle,Nabil Bentaleb,ALG,MF,24,1994,12,8,751,8.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Newcastle,Paul Dummett,WAL,DF,27,1991,16,14,1228,13.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Newcastle,Sean Longstaff,ENG,MF,21,1997,23,14,1378,15.3,1,1,2,1,0,0,2,1,0.07,0.07,0.13,0.07,0.13,2019,standard
ENG-Premier League,2019/20,Newcastle,Valentino Lazaro,AUT,"MF,DF",23,1996,13,4,480,5.3,1,0,1,1,0,0,0,1,0.19,0.0,0.19,0.19,0.19,2019,standard
ENG-Premier League,2019/20,Newcastle,Yoshinori Mutō,JPN,MF,27,1992,8,2,212,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Adam Idah,IRL,FW,18,2001,12,1,228,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Akin Famewo,ENG,DF,20,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Alexander Tettey,NOR,"MF,DF",33,1986,30,28,2338,26.0,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,2019,standard
ENG-Premier League,2019/20,Norwich City,Ben Godfrey,ENG,DF,21,1998,30,30,2644,29.4,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Christoph Zimmermann,GER,DF,26,1993,17,16,1430,15.9,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,2019,standard
ENG-Premier League,2019/20,Norwich City,Dennis Srbeny,GER,"FW,MF",25,1994,8,0,47,0.5,1,0,1,1,0,0,0,0,1.91,0.0,1.91,1.91,1.91,2019,standard
ENG-Premier League,2019/20,Norwich City,Emi Buendía,ARG,MF,22,1996,36,28,2464,27.4,1,7,8,1,0,0,6,1,0.04,0.26,0.29,0.04,0.29,2019,standard
ENG-Premier League,2019/20,Norwich City,Grant Hanley,SCO,DF,27,1991,15,14,1262,14.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Ibrahim Amadou,FRA,"DF,MF",26,1993,11,8,759,8.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Jamal Lewis,NIR,DF,21,1998,28,25,2304,25.6,1,0,1,1,0,0,4,0,0.04,0.0,0.04,0.04,0.04,2019,standard
ENG-Premier League,2019/20,Norwich City,Jordan Thomas,ENG,DF,18,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Josh Martin,ENG,MF,17,2001,5,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Josip Drmić,SUI,FW,26,1992,21,5,647,7.2,1,0,1,1,0,0,0,1,0.14,0.0,0.14,0.14,0.14,2019,standard
ENG-Premier League,2019/20,Norwich City,Kenny McLean,SCO,MF,27,1992,37,32,2968,33.0,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,2019,standard
ENG-Premier League,2019/20,Norwich City,Lukas Rupp,GER,MF,28,1991,12,8,695,7.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Marco Stiepermann,GER,MF,28,1991,24,14,1180,13.1,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Mario Vrančić,BIH,MF,30,1989,20,6,636,7.1,1,0,1,1,0,0,3,0,0.14,0.0,0.14,0.14,0.14,2019,standard
ENG-Premier League,2019/20,Norwich City,Max Aarons,ENG,DF,19,2000,36,36,3240,36.0,0,1,1,0,0,0,7,0,0.0,0.03,0.03,0.0,0.03,2019,standard
ENG-Premier League,2019/20,Norwich City,Michael McGovern,NIR,GK,35,1984,2,1,159,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Moritz Leitner,GER,MF,26,1992,9,7,685,7.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Ondrej Duda,SVK,MF,24,1994,10,9,724,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Onel Hernández,CUB,MF,26,1993,26,14,1384,15.4,1,2,3,1,0,0,0,0,0.07,0.13,0.2,0.07,0.2,2019,standard
ENG-Premier League,2019/20,Norwich City,Patrick Roberts,ENG,"FW,MF",22,1997,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Ralf Fährmann,GER,GK,30,1988,1,1,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Sam Byram,ENG,DF,25,1993,17,15,1293,14.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Teemu Pukki,FIN,FW,29,1990,36,33,2886,32.1,11,3,14,9,2,2,3,0,0.34,0.09,0.44,0.28,0.37,2019,standard
ENG-Premier League,2019/20,Norwich City,Tim Krul,NED,GK,31,1988,36,36,3240,36.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Timm Klose,SUI,DF,31,1988,7,7,585,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Norwich City,Todd Cantwell,ENG,MF,21,1998,37,30,2489,27.7,6,2,8,6,0,0,6,0,0.22,0.07,0.29,0.22,0.29,2019,standard
ENG-Premier League,2019/20,Norwich City,Tom Trybull,GER,MF,26,1993,16,14,1130,12.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Sheffield United,Ben Osborn,ENG,MF,24,1994,13,6,594,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Sheffield United,Billy Sharp,ENG,FW,33,1986,25,10,1051,11.7,3,2,5,3,0,0,1,1,0.26,0.17,0.43,0.26,0.43,2019,standard
ENG-Premier League,2019/20,Sheffield United,Callum Robinson,IRL,FW,24,1995,16,9,676,7.5,1,1,2,1,0,0,1,0,0.13,0.13,0.27,0.13,0.27,2019,standard
ENG-Premier League,2019/20,Sheffield United,Chris Basham,ENG,DF,31,1988,38,38,3242,36.0,0,1,1,0,0,0,4,0,0.0,0.03,0.03,0.0,0.03,2019,standard
ENG-Premier League,2019/20,Sheffield United,David McGoldrick,IRL,FW,31,1987,28,22,1815,20.2,2,2,4,2,0,0,2,0,0.1,0.1,0.2,0.1,0.2,2019,standard
ENG-Premier League,2019/20,Sheffield United,Dean Henderson,ENG,GK,22,1997,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Sheffield United,Enda Stevens,IRL,MF,29,1990,38,38,3345,37.2,2,4,6,2,0,0,7,0,0.05,0.11,0.16,0.05,0.16,2019,standard
ENG-Premier League,2019/20,Sheffield United,George Baldock,GRE,MF,26,1993,38,38,3420,38.0,2,3,5,2,0,0,7,0,0.05,0.08,0.13,0.05,0.13,2019,standard
ENG-Premier League,2019/20,Sheffield United,Jack O'Connell,ENG,DF,25,1994,33,32,2916,32.4,0,1,1,0,0,0,4,0,0.0,0.03,0.03,0.0,0.03,2019,standard
ENG-Premier League,2019/20,Sheffield United,Jack Robinson,ENG,DF,25,1993,6,6,504,5.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Sheffield United,Jack Rodwell,ENG,"DF,MF",28,1991,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Sheffield United,John Egan,IRL,DF,26,1992,36,36,3187,35.4,2,0,2,2,0,0,5,1,0.06,0.0,0.06,0.06,0.06,2019,standard
ENG-Premier League,2019/20,Sheffield United,John Fleck,SCO,MF,27,1991,30,28,2516,28.0,5,2,7,5,0,0,8,0,0.18,0.07,0.25,0.18,0.25,2019,standard
ENG-Premier League,2019/20,Sheffield United,John Lundstram,ENG,MF,25,1994,34,26,2458,27.3,5,3,8,5,0,0,5,0,0.18,0.11,0.29,0.18,0.29,2019,standard
ENG-Premier League,2019/20,Sheffield United,Kieron Freeman,WAL,"DF,MF",27,1992,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Sheffield United,Leon Clarke,ENG,FW,34,1985,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Sheffield United,Luke Freeman,ENG,MF,27,1992,11,3,366,4.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Sheffield United,Lys Mousset,FRA,FW,23,1996,30,11,1240,13.8,6,4,10,6,0,0,1,0,0.44,0.29,0.73,0.44,0.73,2019,standard
ENG-Premier League,2019/20,Sheffield United,Muhamed Bešić,BIH,MF,26,1992,9,2,250,2.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Sheffield United,Oliver McBurnie,SCO,FW,23,1996,36,24,2113,23.5,6,0,6,6,0,0,4,0,0.26,0.0,0.26,0.26,0.26,2019,standard
ENG-Premier League,2019/20,Sheffield United,Oliver Norwood,NIR,MF,28,1991,38,37,3090,34.3,1,1,2,0,1,1,8,0,0.03,0.03,0.06,0.0,0.03,2019,standard
ENG-Premier League,2019/20,Sheffield United,Phil Jagielka,ENG,DF,36,1982,6,2,244,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Sheffield United,Ravel Morrison,JAM,MF,26,1993,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Sheffield United,Richairo Živković,CUW,FW,22,1996,5,0,112,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Sheffield United,Sander Berge,NOR,MF,21,1998,14,12,943,10.5,1,1,2,1,0,0,0,0,0.1,0.1,0.19,0.1,0.19,2019,standard
ENG-Premier League,2019/20,Sheffield United,Simon Moore,ENG,GK,29,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Southampton,Alex McCarthy,ENG,GK,29,1989,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Southampton,Angus Gunn,SCO,GK,23,1996,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Southampton,Ché Adams,SCO,FW,23,1996,30,12,1111,12.3,4,2,6,4,0,0,0,0,0.32,0.16,0.49,0.32,0.49,2019,standard
ENG-Premier League,2019/20,Southampton,Cédric Soares,POR,"DF,MF",27,1991,16,16,1306,14.5,0,1,1,0,0,0,1,0,0.0,0.07,0.07,0.0,0.07,2019,standard
ENG-Premier League,2019/20,Southampton,Danny Ings,ENG,FW,27,1992,38,32,2804,31.2,22,2,24,21,1,2,3,0,0.71,0.06,0.77,0.67,0.74,2019,standard
ENG-Premier League,2019/20,Southampton,Jack Stephens,ENG,DF,25,1994,28,27,2451,27.2,1,3,4,1,0,0,4,1,0.04,0.11,0.15,0.04,0.15,2019,standard
ENG-Premier League,2019/20,Southampton,Jake Vokins,ENG,DF,19,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Southampton,James Ward-Prowse,ENG,MF,24,1994,38,38,3420,38.0,5,3,8,4,1,3,9,0,0.13,0.08,0.21,0.11,0.18,2019,standard
ENG-Premier League,2019/20,Southampton,Jan Bednarek,POL,DF,23,1996,34,34,3057,34.0,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,2019,standard
ENG-Premier League,2019/20,Southampton,Jannik Vestergaard,DEN,DF,26,1992,19,17,1497,16.6,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,2019,standard
ENG-Premier League,2019/20,Southampton,Kevin Danso,AUT,DF,20,1998,6,3,277,3.1,0,1,1,0,0,0,2,1,0.0,0.32,0.32,0.0,0.32,2019,standard
ENG-Premier League,2019/20,Southampton,Kyle Walker-Peters,ENG,DF,22,1997,10,7,703,7.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Southampton,Maya Yoshida,JPN,DF,30,1988,8,6,560,6.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Southampton,Michael Obafemi,IRL,FW,19,2000,21,8,665,7.4,3,2,5,3,0,0,1,0,0.41,0.27,0.68,0.41,0.68,2019,standard
ENG-Premier League,2019/20,Southampton,Moussa Djenepo,MLI,"MF,FW",21,1998,18,10,928,10.3,2,2,4,2,0,0,4,1,0.19,0.19,0.39,0.19,0.39,2019,standard
ENG-Premier League,2019/20,Southampton,Nathan Redmond,ENG,"MF,FW",25,1994,32,32,2762,30.7,4,4,8,4,0,0,2,0,0.13,0.13,0.26,0.13,0.26,2019,standard
ENG-Premier League,2019/20,Southampton,Nathan Tella,NGA,"FW,MF",20,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Southampton,Oriol Romeu,ESP,MF,27,1991,30,20,1860,20.7,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Southampton,Pierre Højbjerg,DEN,MF,23,1995,33,30,2752,30.6,0,1,1,0,0,0,5,0,0.0,0.03,0.03,0.0,0.03,2019,standard
ENG-Premier League,2019/20,Southampton,Ryan Bertrand,ENG,"DF,MF",29,1989,32,31,2742,30.5,1,1,2,1,0,0,3,1,0.03,0.03,0.07,0.03,0.07,2019,standard
ENG-Premier League,2019/20,Southampton,Shane Long,IRL,FW,32,1987,26,15,1395,15.5,2,2,4,2,0,0,0,0,0.13,0.13,0.26,0.13,0.26,2019,standard
ENG-Premier League,2019/20,Southampton,Sofiane Boufal,MAR,MF,25,1993,20,8,764,8.5,0,2,2,0,0,0,2,0,0.0,0.24,0.24,0.0,0.24,2019,standard
ENG-Premier League,2019/20,Southampton,Stuart Armstrong,SCO,MF,27,1992,30,19,1715,19.1,5,3,8,5,0,0,4,0,0.26,0.16,0.42,0.26,0.42,2019,standard
ENG-Premier League,2019/20,Southampton,William Smallbone,IRL,MF,19,2000,9,4,393,4.4,0,2,2,0,0,0,0,0,0.0,0.46,0.46,0.0,0.46,2019,standard
ENG-Premier League,2019/20,Southampton,Yan Valery,TUN,"DF,MF",20,1999,11,10,779,8.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Ben Davies,WAL,DF,26,1993,18,16,1431,15.9,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Christian Eriksen,DEN,"MF,FW",27,1992,20,10,1097,12.2,2,2,4,2,0,0,5,0,0.16,0.16,0.33,0.16,0.33,2019,standard
ENG-Premier League,2019/20,Tottenham,Danny Rose,ENG,"DF,MF",29,1990,12,10,893,9.9,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Davinson Sánchez,COL,DF,23,1996,29,27,2431,27.0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Dele Alli,ENG,"MF,FW",23,1996,25,21,1847,20.5,8,4,12,7,1,1,2,0,0.39,0.19,0.58,0.34,0.54,2019,standard
ENG-Premier League,2019/20,Tottenham,Eric Dier,ENG,"DF,MF",25,1994,19,15,1344,14.9,0,2,2,0,0,0,5,0,0.0,0.13,0.13,0.0,0.13,2019,standard
ENG-Premier League,2019/20,Tottenham,Gedson Fernandes,POR,MF,20,1999,7,0,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Georges-Kévin N'Koudou,CMR,"FW,MF",24,1995,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Giovani Lo Celso,ARG,MF,23,1996,28,15,1492,16.6,0,2,2,0,0,0,6,0,0.0,0.12,0.12,0.0,0.12,2019,standard
ENG-Premier League,2019/20,Tottenham,Harry Kane,ENG,FW,26,1993,29,29,2587,28.7,18,2,20,16,2,2,4,0,0.63,0.07,0.7,0.56,0.63,2019,standard
ENG-Premier League,2019/20,Tottenham,Harry Winks,ENG,MF,23,1996,31,26,2221,24.7,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Hugo Lloris,FRA,GK,32,1986,21,21,1807,20.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Jan Vertonghen,BEL,DF,32,1987,23,19,1645,18.3,1,1,2,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,2019,standard
ENG-Premier League,2019/20,Tottenham,Japhet Tanganga,ENG,"DF,MF",20,1999,6,6,525,5.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Juan Foyth,ARG,DF,21,1998,4,1,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Kyle Walker-Peters,ENG,DF,22,1997,3,3,241,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2019,standard
ENG-Premier League,2019/20,Tottenham,Lucas Moura,BRA,"MF,FW",26,1992,35,25,2242,24.9,4,4,8,4,0,0,3,0,0.16,0.16,0.32,0.16,0.32,2019,standard
ENG-Premier League,2019/20,Tottenham,Moussa Sissoko,FRA,MF,29,1989,29,28,2452,27.2,2,1,3,2,0,0,8,0,0.07,0.04,0.11,0.07,0.11,2019,standard
