league,season,team,player,nation,pos,age,born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,season_start,stat_type
ENG-Premier League,2019/20,Norwich City,Christoph Zimmermann,GER,DF,26,1993,15.9,0,6,1,16.7,0.38,0.06,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Dennis Srbeny,GER,"FW,MF",25,1994,0.5,1,2,1,50.0,3.83,1.91,0.5,1.0,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Emi Buendía,ARG,MF,22,1996,27.4,1,40,11,27.5,1.46,0.4,0.03,0.09,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Grant Hanley,SCO,DF,27,1991,14.0,0,7,2,28.6,0.5,0.14,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Ibrahim Amadou,FRA,"DF,MF",26,1993,8.4,0,6,1,16.7,0.71,0.12,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Jamal Lewis,NIR,DF,21,1998,25.6,1,9,4,44.4,0.35,0.16,0.11,0.25,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Jordan Thomas,ENG,DF,18,2001,0.0,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Josh Martin,ENG,MF,17,2001,0.4,0,1,1,100.0,2.43,2.43,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Josip Drmić,SUI,FW,26,1992,7.2,1,14,6,42.9,1.95,0.83,0.07,0.17,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Kenny McLean,SCO,MF,27,1992,33.0,1,30,10,33.3,0.91,0.3,0.03,0.1,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Lukas Rupp,GER,MF,28,1991,7.7,0,4,2,50.0,0.52,0.26,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Marco Stiepermann,GER,MF,28,1991,13.1,0,19,6,31.6,1.45,0.46,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Mario Vrančić,BIH,MF,30,1989,7.1,1,14,3,21.4,1.98,0.42,0.07,0.33,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Max Aarons,ENG,DF,19,2000,36.0,0,14,4,28.6,0.39,0.11,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Michael McGovern,NIR,GK,35,1984,1.8,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Moritz Leitner,GER,MF,26,1992,7.6,0,8,0,0.0,1.05,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Ondrej Duda,SVK,MF,24,1994,8.0,0,10,4,40.0,1.24,0.5,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Onel Hernández,CUB,MF,26,1993,15.4,1,29,8,27.6,1.89,0.52,0.03,0.13,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Patrick Roberts,ENG,"FW,MF",22,1997,0.3,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Ralf Fährmann,GER,GK,30,1988,0.2,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Sam Byram,ENG,DF,25,1993,14.4,0,15,2,13.3,1.04,0.14,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Teemu Pukki,FIN,FW,29,1990,32.1,11,80,35,43.8,2.49,1.09,0.14,0.31,2,2,2019,shooting
ENG-Premier League,2019/20,Norwich City,Tim Krul,NED,GK,31,1988,36.0,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Timm Klose,SUI,DF,31,1988,6.5,0,3,0,0.0,0.46,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Todd Cantwell,ENG,MF,21,1998,27.7,6,42,16,38.1,1.52,0.58,0.14,0.38,0,0,2019,shooting
ENG-Premier League,2019/20,Norwich City,Tom Trybull,GER,MF,26,1993,12.6,0,11,2,18.2,0.88,0.16,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Ben Osborn,ENG,MF,24,1994,6.6,0,3,1,33.3,0.45,0.15,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Billy Sharp,ENG,FW,33,1986,11.7,3,16,7,43.8,1.37,0.6,0.19,0.43,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Callum Robinson,IRL,FW,24,1995,7.5,1,12,4,33.3,1.6,0.53,0.08,0.25,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Chris Basham,ENG,DF,31,1988,36.0,0,6,0,0.0,0.17,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,David McGoldrick,IRL,FW,31,1987,20.2,2,45,20,44.4,2.23,0.99,0.04,0.1,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Dean Henderson,ENG,GK,22,1997,36.0,0,1,0,0.0,0.03,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Enda Stevens,IRL,MF,29,1990,37.2,2,22,4,18.2,0.59,0.11,0.09,0.5,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,George Baldock,GRE,MF,26,1993,38.0,2,13,5,38.5,0.34,0.13,0.15,0.4,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Jack O'Connell,ENG,DF,25,1994,32.4,0,14,3,21.4,0.43,0.09,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Jack Robinson,ENG,DF,25,1993,5.6,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Jack Rodwell,ENG,"DF,MF",28,1991,0.2,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,John Egan,IRL,DF,26,1992,35.4,2,28,5,17.9,0.79,0.14,0.07,0.4,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,John Fleck,SCO,MF,27,1991,28.0,5,31,11,35.5,1.11,0.39,0.16,0.45,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,John Lundstram,ENG,MF,25,1994,27.3,5,44,11,25.0,1.61,0.4,0.11,0.45,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Kieron Freeman,WAL,"DF,MF",27,1992,0.1,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Leon Clarke,ENG,FW,34,1985,0.4,0,1,0,0.0,2.57,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Luke Freeman,ENG,MF,27,1992,4.1,0,3,0,0.0,0.74,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Lys Mousset,FRA,FW,23,1996,13.8,6,37,9,24.3,2.69,0.65,0.16,0.67,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Muhamed Bešić,BIH,MF,26,1992,2.8,0,4,2,50.0,1.44,0.72,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Oliver McBurnie,SCO,FW,23,1996,23.5,6,50,25,50.0,2.13,1.06,0.12,0.24,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Oliver Norwood,NIR,MF,28,1991,34.3,1,17,6,35.3,0.5,0.17,0.06,0.17,1,1,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Phil Jagielka,ENG,DF,36,1982,2.7,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Ravel Morrison,JAM,MF,26,1993,0.1,0,1,0,0.0,6.92,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Richairo Živković,CUW,FW,22,1996,1.2,0,1,0,0.0,0.8,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Sander Berge,NOR,MF,21,1998,10.5,1,5,2,40.0,0.48,0.19,0.2,0.5,0,0,2019,shooting
ENG-Premier League,2019/20,Sheffield United,Simon Moore,ENG,GK,29,1990,2.0,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Alex McCarthy,ENG,GK,29,1989,28.0,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Angus Gunn,SCO,GK,23,1996,10.0,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Ché Adams,SCO,FW,23,1996,12.3,4,36,10,27.8,2.92,0.81,0.11,0.4,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Cédric Soares,POR,"DF,MF",27,1991,14.5,0,9,4,44.4,0.62,0.28,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Danny Ings,ENG,FW,27,1992,31.2,22,93,38,40.9,2.99,1.22,0.24,0.58,1,2,2019,shooting
ENG-Premier League,2019/20,Southampton,Jack Stephens,ENG,DF,25,1994,27.2,1,6,2,33.3,0.22,0.07,0.17,0.5,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Jake Vokins,ENG,DF,19,2000,1.0,0,1,0,0.0,1.0,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,James Ward-Prowse,ENG,MF,24,1994,38.0,5,57,26,45.6,1.5,0.68,0.09,0.19,1,3,2019,shooting
ENG-Premier League,2019/20,Southampton,Jan Bednarek,POL,DF,23,1996,34.0,1,7,1,14.3,0.21,0.03,0.14,1.0,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Jannik Vestergaard,DEN,DF,26,1992,16.6,1,12,5,41.7,0.72,0.3,0.08,0.2,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Kevin Danso,AUT,DF,20,1998,3.1,0,1,0,0.0,0.32,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Kyle Walker-Peters,ENG,DF,22,1997,7.8,0,2,0,0.0,0.26,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Maya Yoshida,JPN,DF,30,1988,6.2,0,5,3,60.0,0.8,0.48,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Michael Obafemi,IRL,FW,19,2000,7.4,3,12,5,41.7,1.62,0.68,0.25,0.6,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Moussa Djenepo,MLI,"MF,FW",21,1998,10.3,2,20,8,40.0,1.94,0.78,0.1,0.25,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Nathan Redmond,ENG,"MF,FW",25,1994,30.7,4,59,21,35.6,1.92,0.68,0.07,0.19,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Nathan Tella,NGA,"FW,MF",20,1999,0.0,0,1,1,100.0,30.0,30.0,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Oriol Romeu,ESP,MF,27,1991,20.7,0,8,0,0.0,0.39,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Pierre Højbjerg,DEN,MF,23,1995,30.6,0,46,11,23.9,1.5,0.36,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Ryan Bertrand,ENG,"DF,MF",29,1989,30.5,1,19,3,15.8,0.62,0.1,0.05,0.33,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Shane Long,IRL,FW,32,1987,15.5,2,33,14,42.4,2.13,0.9,0.06,0.14,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Sofiane Boufal,MAR,MF,25,1993,8.5,0,18,7,38.9,2.12,0.82,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Stuart Armstrong,SCO,MF,27,1992,19.1,5,46,20,43.5,2.41,1.05,0.11,0.25,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,William Smallbone,IRL,MF,19,2000,4.4,0,6,0,0.0,1.37,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Southampton,Yan Valery,TUN,"DF,MF",20,1999,8.7,0,3,2,66.7,0.35,0.23,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Ben Davies,WAL,DF,26,1993,15.9,0,7,1,14.3,0.44,0.06,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Christian Eriksen,DEN,"MF,FW",27,1992,12.2,2,26,9,34.6,2.13,0.74,0.08,0.22,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Danny Rose,ENG,"DF,MF",29,1990,9.9,0,2,0,0.0,0.2,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Davinson Sánchez,COL,DF,23,1996,27.0,0,7,3,42.9,0.26,0.11,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Dele Alli,ENG,"MF,FW",23,1996,20.5,8,42,19,45.2,2.05,0.93,0.19,0.42,1,1,2019,shooting
ENG-Premier League,2019/20,Tottenham,Eric Dier,ENG,"DF,MF",25,1994,14.9,0,8,1,12.5,0.54,0.07,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Gedson Fernandes,POR,MF,20,1999,0.8,0,2,0,0.0,2.65,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Georges-Kévin N'Koudou,CMR,"FW,MF",24,1995,0.0,0,1,0,0.0,30.0,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Giovani Lo Celso,ARG,MF,23,1996,16.6,0,18,3,16.7,1.09,0.18,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Harry Kane,ENG,FW,26,1993,28.7,18,82,37,45.1,2.85,1.29,0.22,0.49,2,2,2019,shooting
ENG-Premier League,2019/20,Tottenham,Harry Winks,ENG,MF,23,1996,24.7,0,14,2,14.3,0.57,0.08,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Hugo Lloris,FRA,GK,32,1986,20.1,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Jan Vertonghen,BEL,DF,32,1987,18.3,1,4,2,50.0,0.22,0.11,0.25,0.5,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Japhet Tanganga,ENG,"DF,MF",20,1999,5.8,0,3,1,33.3,0.51,0.17,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Juan Foyth,ARG,DF,21,1998,0.8,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Kyle Walker-Peters,ENG,DF,22,1997,2.7,0,1,0,0.0,0.37,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Lucas Moura,BRA,"MF,FW",26,1992,24.9,4,56,14,25.0,2.25,0.56,0.07,0.29,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Moussa Sissoko,FRA,MF,29,1989,27.2,2,15,4,26.7,0.55,0.15,0.13,0.5,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Oliver Skipp,ENG,MF,18,2000,0.9,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Paulo Gazzaniga,ARG,GK,27,1992,17.9,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Ryan Sessegnon,ENG,"MF,DF",19,2000,3.8,0,1,0,0.0,0.26,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Serge Aurier,CIV,"DF,MF",26,1992,30.0,1,13,4,30.8,0.43,0.13,0.08,0.25,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Son Heung-min,KOR,"MF,FW",27,1992,27.5,11,81,38,46.9,2.94,1.38,0.14,0.29,0,1,2019,shooting
ENG-Premier League,2019/20,Tottenham,Steven Bergwijn,NED,"MF,FW",21,1997,7.8,3,9,4,44.4,1.15,0.51,0.33,0.75,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Tanguy Ndombele,FRA,MF,22,1996,11.2,2,9,4,44.4,0.8,0.36,0.22,0.5,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Toby Alderweireld,BEL,DF,30,1989,32.9,2,15,4,26.7,0.46,0.12,0.13,0.5,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Troy Parrott,IRL,FW,17,2002,0.1,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Victor Wanyama,KEN,MF,28,1991,0.3,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Tottenham,Érik Lamela,ARG,"MF,FW",27,1992,13.5,2,29,10,34.5,2.15,0.74,0.07,0.2,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Abdoulaye Doucouré,MLI,MF,26,1993,35.1,4,61,13,21.3,1.74,0.37,0.07,0.31,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Adam Masina,MAR,DF,25,1994,20.2,1,15,3,20.0,0.74,0.15,0.07,0.33,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Adrian Mariappa,JAM,DF,32,1986,16.8,0,3,0,0.0,0.18,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Andre Gray,JAM,FW,28,1991,8.4,2,19,7,36.8,2.26,0.83,0.11,0.29,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Ben Foster,ENG,GK,36,1983,38.0,0,1,1,100.0,0.03,0.03,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Christian Kabasele,BEL,DF,28,1991,25.0,0,9,1,11.1,0.36,0.04,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Craig Cathcart,NIR,DF,30,1989,27.6,0,2,1,50.0,0.07,0.04,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Craig Dawson,ENG,DF,29,1990,26.2,2,26,7,26.9,0.99,0.27,0.08,0.29,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Danny Welbeck,ENG,"FW,MF",28,1990,9.1,2,22,9,40.9,2.41,0.99,0.09,0.22,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Daryl Janmaat,NED,"DF,MF",30,1989,6.7,0,4,0,0.0,0.59,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Dimitri Foulquier,FRA,MF,26,1993,0.7,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Domingos Quina,POR,MF,19,1999,0.2,0,1,1,100.0,4.09,4.09,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Gerard Deulofeu,ESP,"MF,FW",25,1994,23.3,4,64,21,32.8,2.75,0.9,0.06,0.19,1,1,2019,shooting
ENG-Premier League,2019/20,Watford,Ignacio Pussetto,ARG,"FW,MF",23,1995,0.8,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Isaac Success,NGA,"FW,MF",23,1996,0.8,0,1,1,100.0,1.29,1.29,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Ismaila Sarr,SEN,MF,21,1998,22.5,5,44,13,29.5,1.95,0.58,0.11,0.38,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,José Holebas,GRE,DF,35,1984,11.4,0,6,3,50.0,0.53,0.26,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,João Pedro,BRA,"FW,MF",17,2001,0.3,0,1,0,0.0,3.6,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Kiko Femenía,ESP,DF,28,1991,24.9,0,5,1,20.0,0.2,0.04,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Nathaniel Chalobah,ENG,MF,24,1994,10.3,0,9,0,0.0,0.87,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Roberto Pereyra,ARG,"MF,FW",28,1991,18.3,3,21,9,42.9,1.15,0.49,0.14,0.33,1,1,2019,shooting
ENG-Premier League,2019/20,Watford,Sebastian Prödl,AUT,DF,32,1987,0.6,0,2,0,0.0,3.21,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Tom Cleverley,ENG,MF,29,1989,10.8,1,17,5,29.4,1.58,0.46,0.06,0.2,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Troy Deeney,ENG,FW,31,1988,24.7,10,45,23,51.1,1.82,0.93,0.22,0.43,5,6,2019,shooting
ENG-Premier League,2019/20,Watford,Will Hughes,ENG,MF,24,1995,25.0,1,27,3,11.1,1.08,0.12,0.04,0.33,0,0,2019,shooting
ENG-Premier League,2019/20,Watford,Étienne Capoue,FRA,MF,31,1988,29.2,0,19,1,5.3,0.65,0.03,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Aaron Cresswell,ENG,DF,29,1989,30.3,3,18,5,27.8,0.59,0.17,0.17,0.6,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Albian Ajeti,SUI,FW,22,1997,1.5,0,3,0,0.0,1.94,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Andriy Yarmolenko,UKR,MF,29,1989,11.0,5,26,13,50.0,2.36,1.18,0.19,0.38,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Angelo Ogbonna,ITA,DF,31,1988,31.0,2,13,4,30.8,0.42,0.13,0.15,0.5,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Arthur Masuaku,COD,"DF,MF",25,1993,10.4,0,5,2,40.0,0.48,0.19,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Ben Johnson,ENG,DF,19,2000,3.0,0,1,0,0.0,0.33,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Carlos Sánchez,COL,MF,33,1986,1.3,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Darren Randolph,IRL,GK,32,1987,2.0,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,David Martin,ENG,GK,33,1986,4.8,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Declan Rice,ENG,MF,20,1999,38.0,1,31,9,29.0,0.82,0.24,0.03,0.11,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Fabián Balbuena,PAR,DF,27,1991,13.1,1,10,4,40.0,0.76,0.31,0.1,0.25,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Felipe Anderson,BRA,MF,26,1993,16.6,1,23,8,34.8,1.38,0.48,0.04,0.13,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Issa Diop,MAR,DF,22,1997,30.7,3,15,7,46.7,0.49,0.23,0.2,0.43,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Jack Wilshere,ENG,MF,27,1992,2.4,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Jarrod Bowen,ENG,MF,22,1996,10.2,1,24,7,29.2,2.36,0.69,0.04,0.14,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Javier Hernández,MEX,FW,31,1988,1.2,1,3,2,66.7,2.52,1.68,0.33,0.5,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Jeremy Ngakia,,DF,18,2000,4.9,0,1,1,100.0,0.2,0.2,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Manuel Lanzini,ARG,MF,26,1993,15.3,0,23,7,30.4,1.5,0.46,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Mark Noble,ENG,MF,32,1987,29.7,4,17,6,35.3,0.57,0.2,0.24,0.67,3,3,2019,shooting
ENG-Premier League,2019/20,West Ham,Michail Antonio,JAM,"FW,MF",29,1990,19.6,10,68,31,45.6,3.46,1.58,0.15,0.32,1,1,2019,shooting
ENG-Premier League,2019/20,West Ham,Nathan Holland,ENG,"FW,MF",21,1998,0.4,0,1,1,100.0,2.73,2.73,0.0,0.0,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Pablo Fornals,ESP,MF,23,1996,24.1,2,36,11,30.6,1.49,0.46,0.06,0.18,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Pablo Zabaleta,ARG,"DF,MF",34,1985,6.6,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Robert Snodgrass,SCO,MF,31,1987,16.8,5,21,10,47.6,1.25,0.6,0.24,0.5,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Roberto,ESP,GK,33,1986,7.6,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Ryan Fredericks,ENG,DF,26,1992,24.9,0,3,0,0.0,0.12,0.0,0.0,,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Sébastien Haller,CIV,FW,25,1994,25.2,7,56,27,48.2,2.22,1.07,0.13,0.26,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Tomáš Souček,CZE,MF,24,1995,11.6,3,20,8,40.0,1.73,0.69,0.15,0.38,0,0,2019,shooting
ENG-Premier League,2019/20,West Ham,Łukasz Fabiański,POL,GK,34,1985,23.5,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Wolves,Adama Traoré,ESP,"FW,MF",23,1996,28.9,4,43,12,27.9,1.49,0.41,0.09,0.33,0,0,2019,shooting
ENG-Premier League,2019/20,Wolves,Bruno Jordão,POR,MF,20,1998,0.1,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Wolves,Conor Coady,ENG,DF,26,1993,38.0,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Wolves,Daniel Podence,POR,FW,23,1995,3.2,1,10,3,30.0,3.11,0.93,0.1,0.33,0,0,2019,shooting
ENG-Premier League,2019/20,Wolves,Diogo Jota,POR,FW,22,1996,25.4,7,68,25,36.8,2.68,0.99,0.1,0.28,0,0,2019,shooting
ENG-Premier League,2019/20,Wolves,Jesús Vallejo,ESP,DF,22,1997,1.8,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Wolves,Jonny Castro,ESP,MF,25,1994,32.1,2,19,5,26.3,0.59,0.16,0.11,0.4,0,0,2019,shooting
ENG-Premier League,2019/20,Wolves,João Moutinho,POR,MF,32,1986,34.5,1,22,6,27.3,0.64,0.17,0.05,0.17,0,0,2019,shooting
ENG-Premier League,2019/20,Wolves,Leander Dendoncker,BEL,"MF,DF",24,1995,31.1,4,19,5,26.3,0.61,0.16,0.21,0.8,0,0,2019,shooting
ENG-Premier League,2019/20,Wolves,Matt Doherty,IRL,MF,27,1992,31.5,4,34,16,47.1,1.08,0.51,0.12,0.25,0,0,2019,shooting
ENG-Premier League,2019/20,Wolves,Max Kilman,ENG,DF,22,1997,2.1,0,0,0,,0.0,0.0,,,0,0,2019,shooting
ENG-Premier League,2019/20,Wolves,Morgan Gibbs-White,ENG,MF,19,2000,1.4,0,2,0,0.0,1.4,0.0,0.0,,0,0,2019,shooting
