league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,season_start,stat_type
ENG-Premier League,2018/19,Liverpool,Divock Origi,BEL,FW,23,1995,12,4,371,4.1,3,1,4,3,0,0,0,0,0.73,0.24,0.97,0.73,0.97,2018,standard
ENG-Premier League,2018/19,Liverpool,Fabinho,BRA,MF,24,1993,28,21,2017,22.4,1,2,3,1,0,0,6,0,0.04,0.09,0.13,0.04,0.13,2018,standard
ENG-Premier League,2018/19,Liverpool,Georginio Wijnaldum,NED,MF,27,1990,35,32,2725,30.3,3,0,3,3,0,0,3,0,0.1,0.0,0.1,0.1,0.1,2018,standard
ENG-Premier League,2018/19,Liverpool,James Milner,ENG,"MF,DF",32,1986,31,19,1789,19.9,5,4,9,2,3,3,7,2,0.25,0.2,0.45,0.1,0.3,2018,standard
ENG-Premier League,2018/19,Liverpool,Joe Gomez,ENG,DF,21,1997,16,12,1063,11.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Liverpool,Jordan Henderson,ENG,MF,28,1990,32,21,1987,22.1,1,3,4,1,0,0,3,2,0.05,0.14,0.18,0.05,0.18,2018,standard
ENG-Premier League,2018/19,Liverpool,Joël Matip,CMR,DF,26,1991,22,17,1537,17.1,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,2018,standard
ENG-Premier League,2018/19,Liverpool,Mohamed Salah,EGY,FW,26,1992,38,37,3250,36.1,22,8,30,19,3,3,1,0,0.61,0.22,0.83,0.53,0.75,2018,standard
ENG-Premier League,2018/19,Liverpool,Naby Keïta,GUI,MF,23,1995,25,16,1390,15.4,2,1,3,2,0,0,0,0,0.13,0.06,0.19,0.13,0.19,2018,standard
ENG-Premier League,2018/19,Liverpool,Nathaniel Clyne,ENG,DF,27,1991,4,1,111,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Liverpool,Rafael Camacho,POR,"FW,MF",18,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Liverpool,Roberto Firmino,BRA,"FW,MF",26,1991,34,31,2607,29.0,12,6,18,11,1,1,0,0,0.41,0.21,0.62,0.38,0.59,2018,standard
ENG-Premier League,2018/19,Liverpool,Sadio Mané,SEN,"FW,MF",26,1992,36,35,3077,34.2,22,1,23,22,0,0,2,0,0.64,0.03,0.67,0.64,0.67,2018,standard
ENG-Premier League,2018/19,Liverpool,Trent Alexander-Arnold,ENG,DF,19,1998,29,27,2462,27.4,1,12,13,1,0,0,3,0,0.04,0.44,0.48,0.04,0.48,2018,standard
ENG-Premier League,2018/19,Liverpool,Virgil van Dijk,NED,DF,27,1991,38,38,3384,37.6,4,2,6,4,0,0,1,0,0.11,0.05,0.16,0.11,0.16,2018,standard
ENG-Premier League,2018/19,Liverpool,Xherdan Shaqiri,SUI,MF,26,1991,24,11,1064,11.8,6,3,9,6,0,0,2,0,0.51,0.25,0.76,0.51,0.76,2018,standard
ENG-Premier League,2018/19,Manchester City,Aymeric Laporte,ESP,DF,24,1994,35,34,3057,34.0,3,3,6,3,0,0,3,0,0.09,0.09,0.18,0.09,0.18,2018,standard
ENG-Premier League,2018/19,Manchester City,Benjamin Mendy,FRA,"DF,MF",24,1994,10,10,900,10.0,0,5,5,0,0,0,1,0,0.0,0.5,0.5,0.0,0.5,2018,standard
ENG-Premier League,2018/19,Manchester City,Bernardo Silva,POR,"MF,FW",23,1994,36,31,2854,31.7,7,7,14,7,0,0,3,0,0.22,0.22,0.44,0.22,0.44,2018,standard
ENG-Premier League,2018/19,Manchester City,Danilo,BRA,DF,27,1991,11,9,807,9.0,1,0,1,1,0,0,1,0,0.11,0.0,0.11,0.11,0.11,2018,standard
ENG-Premier League,2018/19,Manchester City,David Silva,ESP,MF,32,1986,33,28,2401,26.7,6,8,14,6,0,0,2,0,0.22,0.3,0.52,0.22,0.52,2018,standard
ENG-Premier League,2018/19,Manchester City,Ederson Moraes,BRA,GK,24,1993,38,38,3420,38.0,0,1,1,0,0,0,2,0,0.0,0.03,0.03,0.0,0.03,2018,standard
ENG-Premier League,2018/19,Manchester City,Fabian Delph,ENG,DF,28,1989,11,8,725,8.1,0,1,1,0,0,0,1,1,0.0,0.12,0.12,0.0,0.12,2018,standard
ENG-Premier League,2018/19,Manchester City,Fernandinho,BRA,MF,33,1985,29,27,2377,26.4,1,3,4,1,0,0,5,0,0.04,0.11,0.15,0.04,0.15,2018,standard
ENG-Premier League,2018/19,Manchester City,Gabriel Jesus,BRA,FW,21,1997,29,8,1036,11.5,7,3,10,6,1,1,1,0,0.61,0.26,0.87,0.52,0.78,2018,standard
ENG-Premier League,2018/19,Manchester City,John Stones,ENG,DF,24,1994,24,20,1764,19.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Manchester City,Kevin De Bruyne,BEL,MF,27,1991,19,11,975,10.8,2,2,4,2,0,0,2,0,0.18,0.18,0.37,0.18,0.37,2018,standard
ENG-Premier League,2018/19,Manchester City,Kyle Walker,ENG,DF,28,1990,33,30,2779,30.9,1,1,2,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,2018,standard
ENG-Premier League,2018/19,Manchester City,Leroy Sané,GER,FW,22,1996,31,21,1867,20.7,10,10,20,10,0,0,1,0,0.48,0.48,0.96,0.48,0.96,2018,standard
ENG-Premier League,2018/19,Manchester City,Nicolás Otamendi,ARG,DF,30,1988,18,14,1236,13.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Manchester City,Oleksandr Zinchenko,UKR,DF,21,1996,14,14,1151,12.8,0,3,3,0,0,0,1,0,0.0,0.23,0.23,0.0,0.23,2018,standard
ENG-Premier League,2018/19,Manchester City,Phil Foden,ENG,MF,18,2000,13,3,335,3.7,1,0,1,1,0,0,0,0,0.27,0.0,0.27,0.27,0.27,2018,standard
ENG-Premier League,2018/19,Manchester City,Raheem Sterling,ENG,"FW,MF",23,1994,34,31,2771,30.8,17,9,26,17,0,0,3,0,0.55,0.29,0.84,0.55,0.84,2018,standard
ENG-Premier League,2018/19,Manchester City,Riyad Mahrez,ALG,"FW,MF",27,1991,27,14,1343,14.9,7,4,11,7,0,1,0,0,0.47,0.27,0.74,0.47,0.74,2018,standard
ENG-Premier League,2018/19,Manchester City,Sergio Agüero,ARG,FW,30,1988,33,31,2459,27.3,21,8,29,19,2,2,4,0,0.77,0.29,1.06,0.7,0.99,2018,standard
ENG-Premier League,2018/19,Manchester City,Vincent Kompany,BEL,DF,32,1986,17,13,1224,13.6,1,0,1,1,0,0,6,0,0.07,0.0,0.07,0.07,0.07,2018,standard
ENG-Premier League,2018/19,Manchester City,İlkay Gündoğan,GER,MF,27,1990,31,23,2137,23.7,6,3,9,6,0,0,3,0,0.25,0.13,0.38,0.25,0.38,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Alexis Sánchez,CHI,"FW,MF",29,1988,20,9,880,9.8,1,3,4,1,0,0,3,0,0.1,0.31,0.41,0.1,0.41,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Ander Herrera,ESP,MF,28,1989,22,16,1403,15.6,2,3,5,2,0,0,4,0,0.13,0.19,0.32,0.13,0.32,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Andreas Pereira,BRA,MF,22,1996,15,6,599,6.7,1,1,2,1,0,0,5,0,0.15,0.15,0.3,0.15,0.3,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Angel Gomes,ENG,"FW,MF",17,2000,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Anthony Martial,FRA,"FW,MF",22,1995,27,18,1621,18.0,10,2,12,9,1,1,2,0,0.56,0.11,0.67,0.5,0.61,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Antonio Valencia,ECU,"DF,MF",32,1985,6,5,466,5.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Ashley Young,ENG,DF,33,1985,30,28,2569,28.5,2,2,4,2,0,0,10,2,0.07,0.07,0.14,0.07,0.14,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Chris Smalling,ENG,DF,28,1989,24,24,2127,23.6,1,0,1,1,0,0,1,0,0.04,0.0,0.04,0.04,0.04,2018,standard
ENG-Premier League,2018/19,Manchester Utd,David de Gea,ESP,GK,27,1990,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Diogo Dalot,POR,"DF,MF",19,1999,16,12,1013,11.3,0,2,2,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Eric Bailly,CIV,DF,24,1994,12,8,638,7.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Fred,BRA,MF,25,1993,17,13,1041,11.6,1,1,2,1,0,0,2,0,0.09,0.09,0.17,0.09,0.17,2018,standard
ENG-Premier League,2018/19,Manchester Utd,James Garner,ENG,MF,17,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Jesse Lingard,ENG,"FW,MF",25,1992,27,19,1663,18.5,4,2,6,3,1,1,3,0,0.22,0.11,0.32,0.16,0.27,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Juan Mata,ESP,"MF,FW",30,1988,22,16,1289,14.3,3,2,5,3,0,0,3,0,0.21,0.14,0.35,0.21,0.35,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Luke Shaw,ENG,DF,23,1995,29,29,2591,28.8,1,4,5,1,0,0,11,0,0.03,0.14,0.17,0.03,0.17,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Marcos Rojo,ARG,DF,28,1990,5,2,212,2.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Marcus Rashford,ENG,"FW,MF",20,1997,33,26,2334,25.9,10,6,16,10,0,0,3,1,0.39,0.23,0.62,0.39,0.62,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Marouane Fellaini,BEL,MF,30,1987,14,6,752,8.4,0,1,1,0,0,0,1,0,0.0,0.12,0.12,0.0,0.12,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Mason Greenwood,ENG,FW,16,2001,3,1,117,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Matteo Darmian,ITA,"DF,MF",28,1989,6,5,443,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Nemanja Matić,SRB,MF,29,1988,28,28,2436,27.1,1,0,1,1,0,0,8,2,0.04,0.0,0.04,0.04,0.04,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Paul Pogba,FRA,MF,25,1993,35,34,3006,33.4,13,9,22,6,7,10,6,0,0.39,0.27,0.66,0.18,0.45,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Phil Jones,ENG,DF,26,1992,18,15,1263,14.0,0,1,1,0,0,0,1,0,0.0,0.07,0.07,0.0,0.07,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Romelu Lukaku,BEL,FW,25,1993,32,22,2136,23.7,12,0,12,12,0,0,4,0,0.51,0.0,0.51,0.51,0.51,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Scott McTominay,SCO,"MF,DF",21,1996,16,9,867,9.6,2,0,2,2,0,0,1,0,0.21,0.0,0.21,0.21,0.21,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Tahith Chong,CUW,"FW,MF",18,1999,2,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Manchester Utd,Victor Lindelöf,SWE,DF,24,1994,30,29,2601,28.9,1,1,2,1,0,0,1,0,0.03,0.03,0.07,0.03,0.07,2018,standard
ENG-Premier League,2018/19,Newcastle,Antonio Barreca,ITA,"DF,MF",23,1995,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Newcastle,Ayoze Pérez,ESP,"MF,FW",25,1993,37,34,2917,32.4,12,2,14,12,0,0,2,0,0.37,0.06,0.43,0.37,0.43,2018,standard
ENG-Premier League,2018/19,Newcastle,Christian Atsu,GHA,MF,26,1992,28,15,1493,16.6,1,0,1,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06,2018,standard
ENG-Premier League,2018/19,Newcastle,Ciaran Clark,IRL,DF,28,1989,11,9,858,9.5,3,0,3,3,0,0,1,0,0.31,0.0,0.31,0.31,0.31,2018,standard
ENG-Premier League,2018/19,Newcastle,DeAndre Yedlin,USA,"DF,MF",25,1993,29,28,2473,27.5,1,2,3,1,0,0,6,1,0.04,0.07,0.11,0.04,0.11,2018,standard
ENG-Premier League,2018/19,Newcastle,Fabian Schär,SUI,DF,26,1991,24,22,1999,22.2,4,1,5,4,0,0,12,0,0.18,0.05,0.23,0.18,0.23,2018,standard
ENG-Premier League,2018/19,Newcastle,Federico Fernández,ARG,DF,29,1989,19,17,1484,16.5,0,1,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,2018,standard
ENG-Premier League,2018/19,Newcastle,Florian Lejeune,FRA,DF,27,1991,12,12,1054,11.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Newcastle,Isaac Hayden,JAM,MF,23,1995,25,21,1859,20.7,1,4,5,1,0,0,3,1,0.05,0.19,0.24,0.05,0.24,2018,standard
ENG-Premier League,2018/19,Newcastle,Jacob Murphy,ENG,MF,23,1995,9,3,302,3.4,0,1,1,0,0,0,0,0,0.0,0.3,0.3,0.0,0.3,2018,standard
ENG-Premier League,2018/19,Newcastle,Jamaal Lascelles,ENG,DF,24,1993,32,32,2745,30.5,0,1,1,0,0,0,4,0,0.0,0.03,0.03,0.0,0.03,2018,standard
ENG-Premier League,2018/19,Newcastle,Javier Manquillo,ESP,DF,24,1994,18,12,1101,12.2,0,3,3,0,0,0,2,0,0.0,0.25,0.25,0.0,0.25,2018,standard
ENG-Premier League,2018/19,Newcastle,Jonjo Shelvey,ENG,MF,26,1992,16,10,948,10.5,1,1,2,1,0,0,1,0,0.09,0.09,0.19,0.09,0.19,2018,standard
ENG-Premier League,2018/19,Newcastle,Joselu,ESP,FW,28,1990,16,5,596,6.6,2,0,2,2,0,0,1,0,0.3,0.0,0.3,0.3,0.3,2018,standard
ENG-Premier League,2018/19,Newcastle,Kenedy,BRA,MF,22,1996,25,14,1348,15.0,1,1,2,1,0,1,1,0,0.07,0.07,0.13,0.07,0.13,2018,standard
ENG-Premier League,2018/19,Newcastle,Ki Sung-yueng,KOR,MF,29,1989,18,14,1302,14.5,0,1,1,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,2018,standard
ENG-Premier League,2018/19,Newcastle,Martin Dúbravka,SVK,GK,29,1989,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Newcastle,Matt Ritchie,SCO,"DF,MF",28,1989,36,35,2928,32.5,2,8,10,1,1,2,9,0,0.06,0.25,0.31,0.03,0.28,2018,standard
ENG-Premier League,2018/19,Newcastle,Miguel Almirón,PAR,"MF,FW",24,1994,10,9,759,8.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Newcastle,Mohamed Diamé,SEN,MF,31,1987,29,24,2166,24.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Newcastle,Paul Dummett,WAL,DF,26,1991,26,21,1990,22.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Newcastle,Salomón Rondón,VEN,FW,28,1989,32,30,2603,28.9,11,7,18,11,0,0,1,0,0.38,0.24,0.62,0.38,0.62,2018,standard
ENG-Premier League,2018/19,Newcastle,Sean Longstaff,ENG,MF,20,1997,9,8,687,7.6,1,0,1,1,0,0,2,0,0.13,0.0,0.13,0.13,0.13,2018,standard
ENG-Premier League,2018/19,Newcastle,Yoshinori Mutō,JPN,"FW,MF",26,1992,17,5,524,5.8,1,0,1,1,0,0,1,0,0.17,0.0,0.17,0.17,0.17,2018,standard
ENG-Premier League,2018/19,Southampton,Alex McCarthy,ENG,GK,28,1989,25,25,2250,25.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Southampton,Angus Gunn,SCO,GK,22,1996,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Southampton,Callum Slattery,ENG,MF,19,1999,3,1,112,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Southampton,Charlie Austin,ENG,FW,29,1989,25,11,983,10.9,2,2,4,2,0,1,1,0,0.18,0.18,0.37,0.18,0.37,2018,standard
ENG-Premier League,2018/19,Southampton,Cédric Soares,POR,"DF,MF",26,1991,18,16,1495,16.6,1,2,3,1,0,0,4,0,0.06,0.12,0.18,0.06,0.18,2018,standard
ENG-Premier League,2018/19,Southampton,Danny Ings,ENG,FW,26,1992,24,23,1651,18.3,7,3,10,4,3,3,1,0,0.38,0.16,0.55,0.22,0.38,2018,standard
ENG-Premier League,2018/19,Southampton,Fraser Forster,ENG,GK,30,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Southampton,Jack Stephens,ENG,DF,24,1994,24,19,1700,18.9,1,0,1,1,0,0,4,0,0.05,0.0,0.05,0.05,0.05,2018,standard
ENG-Premier League,2018/19,Southampton,James Ward-Prowse,ENG,MF,23,1994,26,21,1945,21.6,7,0,7,6,1,1,4,0,0.32,0.0,0.32,0.28,0.28,2018,standard
ENG-Premier League,2018/19,Southampton,Jan Bednarek,POL,DF,22,1996,25,24,2151,23.9,0,1,1,0,0,0,7,0,0.0,0.04,0.04,0.0,0.04,2018,standard
ENG-Premier League,2018/19,Southampton,Jannik Vestergaard,DEN,DF,25,1992,23,23,2027,22.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Southampton,Josh Sims,ENG,MF,21,1997,7,2,212,2.4,0,1,1,0,0,0,0,0,0.0,0.42,0.42,0.0,0.42,2018,standard
ENG-Premier League,2018/19,Southampton,Kayne Ramsey,ENG,DF,17,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Southampton,Manolo Gabbiadini,ITA,"MF,FW",26,1991,12,4,476,5.3,1,0,1,1,0,0,0,0,0.19,0.0,0.19,0.19,0.19,2018,standard
ENG-Premier League,2018/19,Southampton,Mario Lemina,GAB,MF,24,1993,21,18,1613,17.9,1,1,2,1,0,0,5,0,0.06,0.06,0.11,0.06,0.11,2018,standard
ENG-Premier League,2018/19,Southampton,Matt Targett,ENG,"MF,DF",22,1995,16,13,1186,13.2,1,3,4,1,0,0,2,0,0.08,0.23,0.3,0.08,0.3,2018,standard
ENG-Premier League,2018/19,Southampton,Maya Yoshida,JPN,DF,29,1988,17,17,1518,16.9,0,1,1,0,0,0,0,0,0.0,0.06,0.06,0.0,0.06,2018,standard
ENG-Premier League,2018/19,Southampton,Michael Obafemi,IRL,FW,18,2000,6,1,137,1.5,1,1,2,1,0,0,1,0,0.66,0.66,1.31,0.66,1.31,2018,standard
ENG-Premier League,2018/19,Southampton,Mohamed Elyounoussi,NOR,MF,23,1994,16,8,793,8.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Southampton,Nathan Redmond,ENG,"MF,FW",24,1994,38,36,3270,36.3,6,4,10,6,0,0,3,0,0.17,0.11,0.28,0.17,0.28,2018,standard
ENG-Premier League,2018/19,Southampton,Oriol Romeu,ESP,MF,26,1991,31,25,2136,23.7,1,0,1,1,0,0,11,0,0.04,0.0,0.04,0.04,0.04,2018,standard
ENG-Premier League,2018/19,Southampton,Pierre Højbjerg,DEN,MF,22,1995,31,31,2760,30.7,4,3,7,4,0,0,9,3,0.13,0.1,0.23,0.13,0.23,2018,standard
ENG-Premier League,2018/19,Southampton,Ryan Bertrand,ENG,"DF,MF",28,1989,24,24,2160,24.0,1,0,1,1,0,0,8,0,0.04,0.0,0.04,0.04,0.04,2018,standard
ENG-Premier League,2018/19,Southampton,Sam Gallagher,ENG,"FW,MF",22,1995,4,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Southampton,Shane Long,IRL,FW,31,1987,26,12,1272,14.1,5,1,6,5,0,0,3,0,0.35,0.07,0.42,0.35,0.42,2018,standard
ENG-Premier League,2018/19,Southampton,Steven Davis,NIR,MF,33,1985,3,1,98,1.1,0,1,1,0,0,0,0,0,0.0,0.92,0.92,0.0,0.92,2018,standard
ENG-Premier League,2018/19,Southampton,Stuart Armstrong,SCO,"MF,FW",26,1992,29,16,1432,15.9,3,2,5,3,0,0,2,0,0.19,0.13,0.31,0.19,0.31,2018,standard
ENG-Premier League,2018/19,Southampton,Tyreke Johnson,ENG,"FW,MF",19,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Southampton,Wesley Hoedt,NED,DF,24,1994,13,13,1170,13.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Southampton,Yan Valery,TUN,"MF,DF",19,1999,23,20,1712,19.0,2,1,3,2,0,0,4,1,0.11,0.05,0.16,0.11,0.16,2018,standard
ENG-Premier League,2018/19,Tottenham,Ben Davies,WAL,"DF,MF",25,1993,27,20,1844,20.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Tottenham,Christian Eriksen,DEN,"MF,FW",26,1992,35,30,2774,30.8,8,12,20,8,0,0,3,0,0.26,0.39,0.65,0.26,0.65,2018,standard
ENG-Premier League,2018/19,Tottenham,Danny Rose,ENG,"DF,MF",28,1990,26,20,1798,20.0,0,3,3,0,0,0,5,0,0.0,0.15,0.15,0.0,0.15,2018,standard
ENG-Premier League,2018/19,Tottenham,Davinson Sánchez,COL,DF,22,1996,23,22,1942,21.6,1,1,2,1,0,0,2,0,0.05,0.05,0.09,0.05,0.09,2018,standard
ENG-Premier League,2018/19,Tottenham,Dele Alli,ENG,"MF,FW",22,1996,25,22,1825,20.3,5,3,8,5,0,0,4,0,0.25,0.15,0.39,0.25,0.39,2018,standard
ENG-Premier League,2018/19,Tottenham,Eric Dier,ENG,MF,24,1994,20,18,1506,16.7,3,0,3,3,0,0,4,0,0.18,0.0,0.18,0.18,0.18,2018,standard
ENG-Premier League,2018/19,Tottenham,Fernando Llorente,ESP,FW,33,1985,20,6,694,7.7,1,4,5,1,0,0,2,0,0.13,0.52,0.65,0.13,0.65,2018,standard
ENG-Premier League,2018/19,Tottenham,Georges-Kévin N'Koudou,CMR,"FW,MF",23,1995,1,0,5,0.1,0,1,1,0,0,0,0,0,0.0,18.0,18.0,0.0,18.0,2018,standard
ENG-Premier League,2018/19,Tottenham,Harry Kane,ENG,FW,25,1993,28,27,2424,26.9,17,4,21,13,4,4,5,0,0.63,0.15,0.78,0.48,0.63,2018,standard
ENG-Premier League,2018/19,Tottenham,Harry Winks,ENG,MF,22,1996,26,17,1597,17.7,1,0,1,1,0,0,4,0,0.06,0.0,0.06,0.06,0.06,2018,standard
ENG-Premier League,2018/19,Tottenham,Hugo Lloris,FRA,GK,31,1986,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Tottenham,Jan Vertonghen,BEL,DF,31,1987,22,22,1911,21.2,1,0,1,1,0,0,5,2,0.05,0.0,0.05,0.05,0.05,2018,standard
ENG-Premier League,2018/19,Tottenham,Juan Foyth,ARG,DF,20,1998,12,10,888,9.9,1,0,1,1,0,0,3,1,0.1,0.0,0.1,0.1,0.1,2018,standard
ENG-Premier League,2018/19,Tottenham,Kieran Trippier,ENG,"DF,MF",27,1990,27,26,2276,25.3,1,3,4,1,0,0,2,0,0.04,0.12,0.16,0.04,0.16,2018,standard
ENG-Premier League,2018/19,Tottenham,Kyle Walker-Peters,ENG,"DF,MF",21,1997,6,4,376,4.2,0,3,3,0,0,0,1,0,0.0,0.72,0.72,0.0,0.72,2018,standard
ENG-Premier League,2018/19,Tottenham,Lucas Moura,BRA,"FW,MF",25,1992,32,25,2121,23.6,10,0,10,10,0,0,3,0,0.42,0.0,0.42,0.42,0.42,2018,standard
ENG-Premier League,2018/19,Tottenham,Luke Amos,ENG,MF,21,1997,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Tottenham,Michel Vorm,NED,GK,34,1983,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Tottenham,Mousa Dembélé,BEL,MF,31,1987,10,7,515,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Tottenham,Moussa Sissoko,FRA,MF,28,1989,29,27,2330,25.9,0,3,3,0,0,0,2,0,0.0,0.12,0.12,0.0,0.12,2018,standard
ENG-Premier League,2018/19,Tottenham,Oliver Skipp,ENG,MF,17,2000,8,2,220,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Tottenham,Paulo Gazzaniga,ARG,GK,26,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Tottenham,Serge Aurier,CIV,"DF,MF",25,1992,8,6,564,6.3,0,2,2,0,0,0,1,0,0.0,0.32,0.32,0.0,0.32,2018,standard
ENG-Premier League,2018/19,Tottenham,Son Heung-min,KOR,"FW,MF",26,1992,31,23,2039,22.7,12,6,18,12,0,0,2,1,0.53,0.26,0.79,0.53,0.79,2018,standard
ENG-Premier League,2018/19,Tottenham,Toby Alderweireld,BEL,DF,29,1989,34,33,2922,32.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2018,standard
ENG-Premier League,2018/19,Tottenham,Victor Wanyama,KEN,MF,27,1991,13,4,516,5.7,1,0,1,1,0,0,2,0,0.17,0.0,0.17,0.17,0.17,2018,standard
