season_start,team,player,player_key,position,minutes,goals,assists,market_value_eur,importance
2024,Southampton,Adam Armstrong,adam armstrong,Attack,1254,2,2,16000000.0,0.711
2024,Southampton,Kamaldeen Sulemana,kamaldeen sulemana,Attack,1406,1,1,13000000.0,0.704
2024,Southampton,Joe Aribo,joe aribo,Midfield,2020,3,0,6000000.0,0.683
2024,Southampton,Paul Onuachu,paul onuachu,Attack,1045,4,1,8000000.0,0.588
2024,Southampton,Albert Grønbaek,albert gr nbaek,Midfield,143,0,0,15000000.0,0.55
2024,Southampton,Armel Bella-Kotchap,armel bella kotchap,Defender,329,0,0,12000000.0,0.545
2024,Southampton,Ryan Manning,ryan manning,Defender,1468,0,1,3500000.0,0.534
2024,Southampton,Will Smallbone,will smallbone,Midfield,682,1,0,7000000.0,0.521
2024,Southampton,Ben Brereton Díaz,ben brereton diaz,Attack,448,0,0,8000000.0,0.507
2024,Southampton,Maxwel Cornet,maxwel cornet,Attack,71,0,0,9000000.0,0.471
2024,Southampton,Samuel Edozie,samuel edozie,Attack,64,0,0,8000000.0,0.454
2024,Southampton,Nathan Wood,nathan wood,Defender,772,0,0,3800000.0,0.45
2024,Southampton,Jack Stephens,jack stephens,Defender,1394,1,0,2000000.0,0.448
2024,Southampton,James Bree,james bree,Defender,1073,0,1,2500000.0,0.435
2024,Southampton,Ross Stewart,ross stewart,Attack,385,1,0,4500000.0,0.42
2024,Southampton,Welington,welington,Defender,480,0,0,3500000.0,0.399
2024,Southampton,Ryan Fraser,ryan fraser,Attack,306,0,0,3000000.0,0.354
2024,Southampton,Charlie Taylor,charlie taylor,Defender,353,0,0,2800000.0,0.351
2024,Southampton,Ronnie Edwards,ronnie edwards,Defender,12,0,0,3800000.0,0.346
2024,Southampton,Joachim Kayi Sanda,joachim kayi sanda,Defender,12,0,0,1500000.0,0.22
2024,Southampton,Adam Lallana,adam lallana,Midfield,355,0,2,900000.0,0.198
2024,Southampton,Alex McCarthy,alex mccarthy,Goalkeeper,450,0,0,500000.0,0.131
2024,Southampton,Joe Lumley,joe lumley,Goalkeeper,270,0,0,600000.0,0.131
2024,Southampton,Samuel Amo-Ameyaw,samuel amo ameyaw,Attack,26,0,0,300000.0,0.004
2024,Tottenham Hotspur,Dejan Kulusevski,dejan kulusevski,Midfield,2391,7,4,60000000.0,0.967
2024,Tottenham Hotspur,Pedro Porro,pedro porro,Defender,2609,2,6,45000000.0,0.964
2024,Tottenham Hotspur,Brennan Johnson,brennan johnson,Attack,2179,11,5,50000000.0,0.911
2024,Tottenham Hotspur,Dominic Solanke,dominic solanke,Attack,2206,9,3,45000000.0,0.902
2024,Tottenham Hotspur,Guglielmo Vicario,guglielmo vicario,Goalkeeper,2160,0,0,35000000.0,0.864
2024,Tottenham Hotspur,Destiny Udogie,destiny udogie,Defender,1932,0,1,45000000.0,0.86
2024,Tottenham Hotspur,James Maddison,james maddison,Midfield,1817,9,7,50000000.0,0.856
2024,Tottenham Hotspur,Pape Matar Sarr,pape matar sarr,Midfield,1914,3,2,40000000.0,0.843
2024,Tottenham Hotspur,Heung-min Son,heung min son,Attack,2117,7,10,30000000.0,0.838
2024,Tottenham Hotspur,Cristian Romero,cristian romero,Defender,1420,1,1,55000000.0,0.807
2024,Tottenham Hotspur,Archie Gray,archie gray,Midfield,1744,0,0,35000000.0,0.8
2024,Tottenham Hotspur,Rodrigo Bentancur,rodrigo bentancur,Midfield,1653,2,0,30000000.0,0.767
2024,Tottenham Hotspur,Micky van de Ven,micky van de ven,Defender,1018,0,2,55000000.0,0.745
2024,Tottenham Hotspur,Yves Bissouma,yves bissouma,Midfield,1406,2,0,28000000.0,0.72
2024,Tottenham Hotspur,Djed Spence,djed spence,Defender,1791,1,2,15000000.0,0.701
2024,Tottenham Hotspur,Mathys Tel,mathys tel,Attack,913,2,2,40000000.0,0.689
2024,Tottenham Hotspur,Radu Drăgușin,radu dragusin,Defender,1251,0,0,25000000.0,0.682
2024,Tottenham Hotspur,Lucas Bergvall,lucas bergvall,Midfield,1205,0,1,25000000.0,0.675
2024,Tottenham Hotspur,Kevin Danso,kevin danso,Defender,843,0,0,25000000.0,0.62
2024,Tottenham Hotspur,Wilson Odobert,wilson odobert,Attack,849,1,0,18000000.0,0.579
2024,Tottenham Hotspur,Richarlison,richarlison,Attack,500,4,1,25000000.0,0.567
2024,Tottenham Hotspur,Ben Davies,ben davies,Defender,1330,0,0,8000000.0,0.551
2024,Tottenham Hotspur,Antonín Kinský,antonin kinsky,Goalkeeper,540,0,0,15000000.0,0.509
2024,Tottenham Hotspur,Timo Werner,timo werner,Attack,508,0,3,15000000.0,0.504
2024,Tottenham Hotspur,Mikey Moore,mikey moore,Attack,361,0,1,15000000.0,0.482
2024,Tottenham Hotspur,Sergio Reguilón,sergio reguilon,Defender,195,0,0,8000000.0,0.377
2024,Tottenham Hotspur,Fraser Forster,fraser forster,Goalkeeper,630,0,0,1200000.0,0.206
2024,Tottenham Hotspur,Dane Scarlett,dane scarlett,Attack,31,0,1,1800000.0,0.165
2024,Tottenham Hotspur,Brandon Austin,brandon austin,Goalkeeper,90,0,0,600000.0,0.037
2024,Tottenham Hotspur,Alfie Dorrington,alfie dorrington,Defender,13,0,0,500000.0,0.002
2024,West Ham United,Jarrod Bowen,jarrod bowen,Attack,2980,13,10,45000000.0,0.943
2024,West Ham United,Maximilian Kilman,maximilian kilman,Defender,3349,0,2,30000000.0,0.937
2024,West Ham United,Mohammed Kudus,mohammed kudus,Attack,2603,5,3,50000000.0,0.911
2024,West Ham United,Aaron Wan-Bissaka,aaron wan bissaka,Defender,3155,2,5,22000000.0,0.875
2024,West Ham United,Lucas Paquetá,lucas paqueta,Midfield,2385,4,0,35000000.0,0.841
2024,West Ham United,Tomáš Souček,tomas soucek,Midfield,2571,9,2,22000000.0,0.805
2024,West Ham United,Edson Álvarez,edson alvarez,Midfield,1782,0,1,30000000.0,0.749
2024,West Ham United,Jean-Clair Todibo,jean clair todibo,Defender,1833,0,0,28000000.0,0.747
2024,West Ham United,Konstantinos Mavropanos,konstantinos mavropanos,Defender,2037,0,0,17000000.0,0.709
2024,West Ham United,Emerson,emerson,Defender,2125,2,1,12000000.0,0.676
2024,West Ham United,Alphonse Areola,alphonse areola,Goalkeeper,2259,0,0,10000000.0,0.67
2024,West Ham United,Carlos Soler,carlos soler,Midfield,1404,1,1,20000000.0,0.654
2024,West Ham United,Crysencio Summerville,crysencio summerville,Attack,780,1,1,22000000.0,0.591
2024,West Ham United,James Ward-Prowse,james ward prowse,Midfield,1440,1,2,10000000.0,0.572
2024,West Ham United,Guido Rodríguez,guido rodriguez,Midfield,1155,0,1,12000000.0,0.561
2024,West Ham United,Niclas Füllkrug,niclas fullkrug,Attack,788,3,2,12000000.0,0.517
2024,West Ham United,Luís Guilherme,luis guilherme,Attack,139,0,0,18000000.0,0.49
2024,West Ham United,Vladimír Coufal,vladimir coufal,Defender,1061,0,0,7000000.0,0.482
2024,West Ham United,Danny Ings,danny ings,Attack,270,1,2,7000000.0,0.388
2024,West Ham United,Michail Antonio,michail antonio,Attack,844,1,1,4000000.0,0.387
2024,West Ham United,Oliver Scarles,oliver scarles,Defender,663,0,0,4000000.0,0.365
2024,West Ham United,Andrew Irving,andrew irving,Midfield,162,0,0,5000000.0,0.333
2024,West Ham United,Lukasz Fabianski,lukasz fabianski,Goalkeeper,1161,0,0,700000.0,0.208
2024,West Ham United,Aaron Cresswell,aaron cresswell,Defender,823,0,0,700000.0,0.168
2024,West Ham United,Kaelan Casey,kaelan casey,Defender,1,0,0,1000000.0,0.114
2024,West Ham United,Lewis Orford,lewis orford,Midfield,47,0,0,400000.0,0.006
2024,Wolverhampton Wanderers,Rayan Aït-Nouri,rayan ait nouri,Defender,3128,4,7,35000000.0,0.952
2024,Wolverhampton Wanderers,João Gomes,joao gomes,Midfield,2989,3,1,40000000.0,0.948
2024,Wolverhampton Wanderers,Matheus Cunha,matheus cunha,Attack,2603,15,6,55000000.0,0.933
2024,Wolverhampton Wanderers,Jørgen Strand Larsen,j rgen strand larsen,Attack,2603,14,4,27000000.0,0.857
2024,Wolverhampton Wanderers,Toti,toti,Defender,2615,0,1,25000000.0,0.85
2024,Wolverhampton Wanderers,André,andre,Midfield,2485,0,0,25000000.0,0.834
2024,Wolverhampton Wanderers,Nélson Semedo,nelson semedo,Defender,2896,0,4,10000000.0,0.788
2024,Wolverhampton Wanderers,José Sá,jose sa,Goalkeeper,2610,0,0,8000000.0,0.728
2024,Wolverhampton Wanderers,Jean-Ricner Bellegarde,jean ricner bellegarde,Midfield,1684,2,7,18000000.0,0.696
2024,Wolverhampton Wanderers,Emmanuel Agbadou,emmanuel agbadou,Defender,1411,1,0,17000000.0,0.655
2024,Wolverhampton Wanderers,Santiago Bueno,santiago bueno,Defender,1682,0,0,8000000.0,0.609
2024,Wolverhampton Wanderers,Marshall Munetsi,marshall munetsi,Midfield,1079,2,1,15000000.0,0.599
2024,Wolverhampton Wanderers,Mario Lemina,mario lemina,Midfield,1363,1,3,9000000.0,0.581
2024,Wolverhampton Wanderers,Gonçalo Guedes,goncalo guedes,Attack,987,2,4,13000000.0,0.572
2024,Wolverhampton Wanderers,Rodrigo Gomes,rodrigo gomes,Midfield,799,2,0,15000000.0,0.563
2024,Wolverhampton Wanderers,Hee-chan Hwang,hee chan hwang,Attack,649,2,0,17000000.0,0.558
2024,Wolverhampton Wanderers,Matt Doherty,matt doherty,Defender,2112,2,1,2500000.0,0.54
2024,Wolverhampton Wanderers,Sam Johnstone,sam johnstone,Goalkeeper,630,0,0,10000000.0,0.498
2024,Wolverhampton Wanderers,Pablo Sarabia,pablo sarabia,Midfield,805,3,2,7000000.0,0.483
2024,Wolverhampton Wanderers,Tommy Doyle,tommy doyle,Midfield,476,0,1,10000000.0,0.479
2024,Wolverhampton Wanderers,Daniel Podence,daniel podence,Attack,46,0,0,13000000.0,0.452
2024,Wolverhampton Wanderers,Nasser Djiga,nasser djiga,Defender,65,0,0,10000000.0,0.426
2024,Wolverhampton Wanderers,Carlos Forbs,carlos forbs,Attack,233,0,1,8000000.0,0.424
2024,Wolverhampton Wanderers,Yerson Mosquera,yerson mosquera,Defender,442,0,0,6000000.0,0.42
2024,Wolverhampton Wanderers,Craig Dawson,craig dawson,Defender,970,0,0,2000000.0,0.37
2024,Wolverhampton Wanderers,Boubacar Traoré,boubacar traore,Midfield,1,0,0,6000000.0,0.363
2024,Wolverhampton Wanderers,Pedro Lima,pedro lima,Defender,70,0,0,5000000.0,0.353
2024,Wolverhampton Wanderers,Chiquinho,chiquinho,Attack,6,0,0,3000000.0,0.29
2024,Wolverhampton Wanderers,Daniel Bentley,daniel bentley,Goalkeeper,180,0,0,2000000.0,0.269
2024,Wolverhampton Wanderers,Alfie Pond,alfie pond,Defender,1,0,0,250000.0,0.024
2024,Wolverhampton Wanderers,Tom King,tom king,Goalkeeper,1,0,0,200000.0,0.0
2025,AFC Bournemouth,Antoine Semenyo,antoine semenyo,Attack,3205,17,4,75000000.0,0.975
2025,AFC Bournemouth,Djordje Petrovic,djordje petrovic,Goalkeeper,3420,0,0,28000000.0,0.882
2025,AFC Bournemouth,Adrien Truffert,adrien truffert,Defender,3380,1,5,25000000.0,0.864
2025,AFC Bournemouth,Alex Scott,alex scott,Midfield,2860,3,1,40000000.0,0.859
2025,AFC Bournemouth,Marcos Senesi,marcos senesi,Defender,3290,0,5,22000000.0,0.838
2025,AFC Bournemouth,Evanilson,evanilson,Attack,2762,6,3,35000000.0,0.832
2025,AFC Bournemouth,Marcus Tavernier,marcus tavernier,Midfield,2743,7,4,23000000.0,0.779
2025,AFC Bournemouth,Álex Jiménez,alex jimenez,Defender,2327,1,0,22000000.0,0.725
2025,AFC Bournemouth,Junior Kroupi,junior kroupi,Attack,1683,13,0,40000000.0,0.722
2025,AFC Bournemouth,Tyler Adams,tyler adams,Midfield,1779,2,2,25000000.0,0.677
2025,AFC Bournemouth,Bafodé Diakité,bafode diakite,Defender,1275,0,0,35000000.0,0.658
2025,AFC Bournemouth,Rayan,rayan,Attack,1120,5,2,40000000.0,0.656
2025,AFC Bournemouth,James Hill,james hill,Defender,2104,0,3,15000000.0,0.653
2025,AFC Bournemouth,Justin Kluivert,justin kluivert,Midfield,953,2,0,30000000.0,0.602
2025,AFC Bournemouth,Amine Adli,amine adli,Attack,1082,3,2,20000000.0,0.568
2025,AFC Bournemouth,David Brooks,david brooks,Attack,1199,1,3,14000000.0,0.539
2025,AFC Bournemouth,Lewis Cook,lewis cook,Midfield,872,0,1,13000000.0,0.492
2025,AFC Bournemouth,Veljko Milosavljevic,veljko milosavljevic,Defender,367,0,0,20000000.0,0.485
2025,AFC Bournemouth,Ryan Christie,ryan christie,Midfield,986,2,0,9000000.0,0.461
2025,AFC Bournemouth,Hamed Traoré,hamed traore,Attack,16,0,1,20000000.0,0.444
2025,AFC Bournemouth,Ben Gannon-Doak,ben gannon doak,Attack,105,0,1,16000000.0,0.427
2025,AFC Bournemouth,Alex Tóth,alex toth,Midfield,137,0,0,12000000.0,0.397
2025,AFC Bournemouth,Enes Ünal,enes unal,Attack,214,1,0,8000000.0,0.357
2025,AFC Bournemouth,Julio Soler,julio soler,Defender,34,0,0,8000000.0,0.336
2025,AFC Bournemouth,Adam Smith,adam smith,Defender,1080,0,2,500000.0,0.126
2025,AFC Bournemouth,Ben Winterburn,ben winterburn,Midfield,6,0,0,500000.0,0.001
2025,Arsenal,Declan Rice,declan rice,Midfield,3099,4,7,120000000.0,0.972
2025,Arsenal,Martín Zubimendi,martin zubimendi,Midfield,3002,5,1,80000000.0,0.875
2025,Arsenal,Bukayo Saka,bukayo saka,Attack,2226,7,7,120000000.0,0.867
2025,Arsenal,William Saliba,william saliba,Defender,2615,1,0,90000000.0,0.853
2025,Arsenal,Gabriel,gabriel,Defender,2751,3,4,75000000.0,0.831
2025,Arsenal,Jurriën Timber,jurrien timber,Defender,2457,3,6,70000000.0,0.781
2025,Arsenal,David Raya,david raya,Goalkeeper,3330,0,0,35000000.0,0.74
2025,Arsenal,Viktor Gyökeres,viktor gyokeres,Attack,2231,14,1,65000000.0,0.739
2025,Arsenal,Eberechi Eze,eberechi eze,Midfield,1900,7,2,60000000.0,0.682
2025,Arsenal,Martin Ødegaard,martin degaard,Midfield,1371,1,7,65000000.0,0.635
2025,Arsenal,Piero Hincapié,piero hincapie,Defender,1792,1,2,50000000.0,0.63
2025,Arsenal,Riccardo Calafiori,riccardo calafiori,Defender,1708,1,2,50000000.0,0.62
2025,Arsenal,Noni Madueke,noni madueke,Attack,1217,3,1,50000000.0,0.561
2025,Arsenal,Gabriel Martinelli,gabriel martinelli,Attack,1073,1,4,45000000.0,0.522
2025,Arsenal,Kai Havertz,kai havertz,Attack,583,2,3,50000000.0,0.485
2025,Arsenal,Leandro Trossard,leandro trossard,Attack,2008,6,6,20000000.0,0.463
2025,Arsenal,Cristhian Mosquera,cristhian mosquera,Defender,989,0,0,35000000.0,0.459
2025,Arsenal,Mikel Merino,mikel merino,Midfield,1027,4,3,30000000.0,0.431
2025,Arsenal,Myles Lewis-Skelly,myles lewis skelly,Defender,698,0,0,35000000.0,0.424
2025,Arsenal,Ethan Nwaneri,ethan nwaneri,Midfield,165,0,0,45000000.0,0.413
2025,Arsenal,Ben White,ben white,Defender,704,0,1,30000000.0,0.392
2025,Arsenal,Gabriel Jesus,gabriel jesus,Attack,421,3,0,20000000.0,0.272
2025,Arsenal,Max Dowman,max dowman,Attack,153,1,1,20000000.0,0.24
2025,Arsenal,Christian Nørgaard,christian n rgaard,Midfield,101,0,0,7000000.0,0.012
2025,Arsenal,Kepa Arrizabalaga,kepa arrizabalaga,Goalkeeper,90,0,0,7000000.0,0.011
2025,Aston Villa,Morgan Rogers,morgan rogers,Midfield,3285,10,7,80000000.0,1.0
2025,Aston Villa,Ezri Konsa,ezri konsa,Defender,3036,0,0,40000000.0,0.895
2025,Aston Villa,Ollie Watkins,ollie watkins,Attack,2854,16,3,30000000.0,0.842
2025,Aston Villa,Matty Cash,matty cash,Defender,3022,3,3,22000000.0,0.829
2025,Aston Villa,Emiliano Martínez,emiliano martinez,Goalkeeper,2835,0,1,15000000.0,0.765
2025,Aston Villa,Amadou Onana,amadou onana,Midfield,1764,2,0,45000000.0,0.753
2025,Aston Villa,Youri Tielemans,youri tielemans,Midfield,1863,0,4,35000000.0,0.738
2025,Aston Villa,Boubacar Kamara,boubacar kamara,Midfield,1418,1,3,40000000.0,0.698
2025,Aston Villa,Ian Maatsen,ian maatsen,Defender,1599,0,2,30000000.0,0.689
2025,Aston Villa,John McGinn,john mcginn,Midfield,2158,5,5,15000000.0,0.683
2025,Aston Villa,Pau Torres,pau torres,Defender,1676,0,0,22000000.0,0.665
2025,Aston Villa,Emiliano Buendía,emiliano buendia,Attack,1760,6,2,18000000.0,0.654
2025,Aston Villa,Evann Guessand,evann guessand,Attack,916,1,1,28000000.0,0.599
2025,Aston Villa,Lucas Digne,lucas digne,Defender,1852,0,6,8000000.0,0.578
2025,Aston Villa,Douglas Luiz,douglas luiz,Midfield,922,1,0,20000000.0,0.563
2025,Aston Villa,Jadon Sancho,jadon sancho,Attack,873,0,2,20000000.0,0.557
2025,Aston Villa,Donyell Malen,donyell malen,Attack,645,4,1,25000000.0,0.554
2025,Aston Villa,Lamare Bogarde,lamare bogarde,Midfield,1048,0,0,15000000.0,0.548
2025,Aston Villa,Harvey Elliott,harvey elliott,Midfield,110,0,0,30000000.0,0.508
2025,Aston Villa,Tammy Abraham,tammy abraham,Attack,277,2,0,20000000.0,0.485
2025,Aston Villa,Leon Bailey,leon bailey,Attack,452,0,1,16000000.0,0.482
2025,Aston Villa,Tyrone Mings,tyrone mings,Defender,1323,0,1,4000000.0,0.439
2025,Aston Villa,Victor Lindelöf,victor lindelof,Defender,944,0,1,6000000.0,0.437
2025,Aston Villa,Ross Barkley,ross barkley,Midfield,852,3,1,5000000.0,0.406
2025,Aston Villa,Alysson,alysson,Attack,47,0,0,8000000.0,0.358
2025,Aston Villa,Andrés García,andres garcia,Defender,83,0,0,7000000.0,0.348
2025,Aston Villa,Marco Bizot,marco bizot,Goalkeeper,585,0,0,2500000.0,0.299
2025,Aston Villa,Jamaldeen Jimoh-Aloba,jamaldeen jimoh aloba,Midfield,8,0,0,300000.0,0.001
2025,Brentford,Igor Thiago,igor thiago,Attack,3287,22,1,50000000.0,0.995
2025,Brentford,Michael Kayode,michael kayode,Defender,3264,1,1,35000000.0,0.939
2025,Brentford,Caoimhín Kelleher,caoimhin kelleher,Goalkeeper,3330,0,0,25000000.0,0.896
2025,Brentford,Nathan Collins,nathan collins,Defender,2972,1,2,30000000.0,0.881
2025,Brentford,Kevin Schade,kevin schade,Attack,2758,8,4,35000000.0,0.878
2025,Brentford,Sepp van den Berg,sepp van den berg,Defender,2761,0,2,32000000.0,0.865
2025,Brentford,Yegor Yarmolyuk,yegor yarmolyuk,Midfield,2667,1,2,30000000.0,0.844
2025,Brentford,Dango Ouattara,dango ouattara,Attack,2282,7,8,35000000.0,0.821
2025,Brentford,Mikkel Damsgaard,mikkel damsgaard,Midfield,2058,4,4,30000000.0,0.771
2025,Brentford,Keane Lewis-Potter,keane lewis potter,Midfield,1970,3,3,25000000.0,0.733
2025,Brentford,Kristoffer Ajer,kristoffer ajer,Defender,1809,0,1,18000000.0,0.665
2025,Brentford,Mathias Jensen,mathias jensen,Midfield,2252,3,1,12000000.0,0.657
2025,Brentford,Vitaly Janelt,vitaly janelt,Midfield,1437,1,4,18000000.0,0.62
2025,Brentford,Rico Henry,rico henry,Defender,1329,0,0,15000000.0,0.58
2025,Brentford,Aaron Hickey,aaron hickey,Defender,686,0,0,16000000.0,0.512
2025,Brentford,Antoni Milambo,antoni milambo,Midfield,45,0,0,18000000.0,0.453
2025,Brentford,Fábio Carvalho,fabio carvalho,Midfield,100,1,0,14000000.0,0.422
2025,Brentford,Reiss Nelson,reiss nelson,Attack,118,0,1,12000000.0,0.401
2025,Brentford,Jordan Henderson,jordan henderson,Midfield,1921,1,3,2000000.0,0.35
2025,Brentford,Kaye Furo,kaye furo,Attack,1,0,0,8000000.0,0.326
2025,Brentford,Frank Onyeka,frank onyeka,Midfield,88,0,1,7000000.0,0.317
2025,Brentford,Ethan Pinnock,ethan pinnock,Defender,321,0,0,4000000.0,0.261
2025,Brentford,Romelle Donovan,romelle donovan,Attack,38,0,1,3500000.0,0.207
2025,Brentford,Hákon Valdimarsson,hakon valdimarsson,Goalkeeper,90,0,0,2500000.0,0.163
2025,Brentford,Josh Dasilva,josh dasilva,Midfield,2,0,0,2000000.0,0.119
2025,Brentford,Myles Peart-Harris,myles peart harris,Midfield,1,0,0,900000.0,0.0
2025,Brighton & Hove Albion,Bart Verbruggen,bart verbruggen,Goalkeeper,3420,0,0,40000000.0,0.963
2025,Brighton & Hove Albion,Jan Paul van Hecke,jan paul van hecke,Defender,3211,3,3,35000000.0,0.924
2025,Brighton & Hove Albion,Ferdi Kadıoğlu,ferdi kad oglu,Defender,3134,1,0,30000000.0,0.897
2025,Brighton & Hove Albion,Yankuba Minteh,yankuba minteh,Attack,2401,3,4,40000000.0,0.844
2025,Brighton & Hove Albion,Carlos Baleba,carlos baleba,Midfield,1662,0,0,55000000.0,0.794
2025,Brighton & Hove Albion,Diego Gómez,diego gomez,Midfield,2139,5,1,25000000.0,0.759
2025,Brighton & Hove Albion,Yasin Ayari,yasin ayari,Midfield,1925,3,3,30000000.0,0.755
2025,Brighton & Hove Albion,Georginio Rutter,georginio rutter,Attack,1791,3,4,30000000.0,0.74
2025,Brighton & Hove Albion,Mats Wieffer,mats wieffer,Defender,1908,2,3,25000000.0,0.732
2025,Brighton & Hove Albion,Kaoru Mitoma,kaoru mitoma,Attack,1722,3,1,25000000.0,0.711
2025,Brighton & Hove Albion,Jack Hinshelwood,jack hinshelwood,Midfield,1751,4,4,22000000.0,0.699
2025,Brighton & Hove Albion,Maxim De Cuyper,maxim de cuyper,Defender,1414,2,3,22000000.0,0.66
2025,Brighton & Hove Albion,Lewis Dunk,lewis dunk,Defender,2837,1,0,4000000.0,0.63
2025,Brighton & Hove Albion,Brajan Gruda,brajan gruda,Midfield,716,1,1,28000000.0,0.606
2025,Brighton & Hove Albion,Danny Welbeck,danny welbeck,Attack,2266,13,1,4000000.0,0.563
2025,Brighton & Hove Albion,Charalampos Kostoulas,charalampos kostoulas,Attack,353,2,1,25000000.0,0.551
2025,Brighton & Hove Albion,Olivier Boscagli,olivier boscagli,Defender,800,0,1,15000000.0,0.544
2025,Brighton & Hove Albion,Stefanos Tzimas,stefanos tzimas,Attack,132,1,1,22000000.0,0.51
2025,Brighton & Hove Albion,Matt O'Riley,matt o riley,Midfield,203,1,0,20000000.0,0.507
2025,Brighton & Hove Albion,Pascal Groß,pascal gro,Midfield,1637,1,3,3500000.0,0.474
2025,Brighton & Hove Albion,Diego Coppola,diego coppola,Defender,194,0,0,10000000.0,0.426
2025,Brighton & Hove Albion,Tom Watson,tom watson,Attack,56,0,0,10000000.0,0.41
2025,Brighton & Hove Albion,Joël Veltman,joel veltman,Defender,1050,1,0,2500000.0,0.367
2025,Brighton & Hove Albion,Solly March,solly march,Attack,38,0,0,2000000.0,0.223
2025,Brighton & Hove Albion,James Milner,james milner,Midfield,778,1,1,750000.0,0.196
2025,Brighton & Hove Albion,Harry Howell,harry howell,Midfield,93,0,0,300000.0,0.011
2025,Burnley,Maxime Estève,maxime esteve,Defender,2938,0,0,25000000.0,0.973
2025,Burnley,Jaidon Anthony,jaidon anthony,Attack,2735,8,4,18000000.0,0.906
2025,Burnley,Lesley Ugochukwu,lesley ugochukwu,Midfield,2351,3,2,25000000.0,0.899
2025,Burnley,Florentino,florentino,Midfield,2114,0,2,20000000.0,0.841
2025,Burnley,Quilindschy Hartman,quilindschy hartman,Defender,1830,0,5,18000000.0,0.792
2025,Burnley,Bashir Humphreys,bashir humphreys,Defender,1578,0,2,15000000.0,0.737
2025,Burnley,Zian Flemming,zian flemming,Attack,1776,11,0,12000000.0,0.734
2025,Burnley,Kyle Walker,kyle walker,Defender,3097,0,2,2500000.0,0.707
2025,Burnley,Hannibal,hannibal,Midfield,1231,1,4,16000000.0,0.701
2025,Burnley,Loum Tchaouna,loum tchaouna,Attack,1270,2,1,15000000.0,0.698
2025,Burnley,Lyle Foster,lyle foster,Attack,1372,3,2,10000000.0,0.66
2025,Burnley,Josh Cullen,josh cullen,Midfield,1520,2,2,7000000.0,0.635
2025,Burnley,Hjalmar Ekdal,hjalmar ekdal,Defender,1540,0,0,6000000.0,0.618
2025,Burnley,Marcus Edwards,marcus edwards,Attack,1065,1,3,8000000.0,0.594
2025,Burnley,Lucas Pires,lucas pires,Defender,1406,0,0,5000000.0,0.579
2025,Burnley,Armando Broja,armando broja,Attack,849,1,1,8000000.0,0.566
2025,Burnley,Martin Dúbravka,martin dubravka,Goalkeeper,3150,0,0,750000.0,0.564
2025,Burnley,James Ward-Prowse,james ward prowse,Midfield,1097,0,1,6000000.0,0.562
2025,Burnley,Axel Tuanzebe,axel tuanzebe,Defender,1202,1,0,5000000.0,0.553
2025,Burnley,Jacob Bruun Larsen,jacob bruun larsen,Attack,1023,0,1,5000000.0,0.53
2025,Burnley,Josh Laurent,josh laurent,Midfield,1759,1,0,2000000.0,0.51
2025,Burnley,Zeki Amdouni,zeki amdouni,Attack,69,0,0,9000000.0,0.482
2025,Burnley,Max Weiß,max wei,Goalkeeper,270,0,0,4000000.0,0.407
2025,Burnley,Joe Worrall,joe worrall,Defender,497,0,0,3000000.0,0.4
2025,Burnley,Oliver Sonne,oliver sonne,Defender,165,1,0,4000000.0,0.393
2025,Burnley,Mike Tresor,mike tresor,Midfield,37,0,0,3000000.0,0.341
2025,Burnley,Jaydon Banel,jaydon banel,Attack,9,0,0,1000000.0,0.201
2025,Burnley,Ashley Barnes,ashley barnes,Attack,41,0,0,200000.0,0.005
2025,Chelsea,Enzo Fernández,enzo fernandez,Midfield,3121,10,4,90000000.0,0.976
2025,Chelsea,Moisés Caicedo,moises caicedo,Midfield,2802,3,1,110000000.0,0.959
2025,Chelsea,João Pedro,joao pedro,Attack,2674,15,8,75000000.0,0.896
2025,Chelsea,Pedro Neto,pedro neto,Attack,2643,5,6,60000000.0,0.865
2025,Chelsea,Cole Palmer,cole palmer,Midfield,1965,10,1,110000000.0,0.852
2025,Chelsea,Marc Cucurella,marc cucurella,Defender,2710,1,4,50000000.0,0.851
2025,Chelsea,Trevoh Chalobah,trevoh chalobah,Defender,2782,3,0,40000000.0,0.833
2025,Chelsea,Robert Sánchez,robert sanchez,Goalkeeper,3041,0,1,22000000.0,0.794
2025,Chelsea,Reece James,reece james,Defender,1960,2,5,60000000.0,0.777
2025,Chelsea,Malo Gusto,malo gusto,Defender,2268,2,3,35000000.0,0.751
2025,Chelsea,Estêvão,estevao,Attack,846,2,2,80000000.0,0.67
2025,Chelsea,Wesley Fofana,wesley fofana,Defender,1726,0,1,28000000.0,0.654
2025,Chelsea,Andrey Santos,andrey santos,Midfield,1255,1,0,45000000.0,0.652
2025,Chelsea,Alejandro Garnacho,alejandro garnacho,Attack,1268,1,4,40000000.0,0.639
2025,Chelsea,Jorrel Hato,jorrel hato,Defender,1143,0,0,35000000.0,0.607
2025,Chelsea,Liam Delap,liam delap,Attack,1101,1,1,32000000.0,0.591
2025,Chelsea,Jamie Gittens,jamie gittens,Attack,490,0,2,40000000.0,0.54
2025,Chelsea,Levi Colwill,levi colwill,Defender,225,0,0,50000000.0,0.533
2025,Chelsea,Josh Acheampong,josh acheampong,Defender,663,1,0,25000000.0,0.504
2025,Chelsea,Tosin Adarabioyo,tosin adarabioyo,Defender,789,0,0,18000000.0,0.481
